External ID,default_code,Article/Nom,Lieu/Nom de l'emplacement,lot_name,Lot/numéro de série/Date de péremption,quantity,Unité de mesure/Nom affiché,Coût unitaire
__export__.stock_quant_7536190_7b1d9e54,3265600,VIRBAC HPM DOG BABY LARGE&MEDIUM 12KG,AD04S1,301124,2024-11-30 01:00:00,27.00,sac,39.78
__export__.stock_quant_7536365_c1e07dac,4220190,ROYAL CANIN DOG ANALLERGENIC DRY 3KG,AD05R1,310325,2025-03-31 02:00:00,72.00,sac,23.67
__export__.stock_quant_7536378_d0f62c1d,4220190,ROYAL CANIN DOG ANALLERGENIC DRY 3KG,AD07R4,310325,2025-03-31 02:00:00,72.00,sac,23.67
__export__.stock_quant_7536386_4bf2cbe9,10007140,LACRI-PROTECT 22x5D,M.35.03.R.01,01022,2025-05-31 02:00:00,9.00,Unité,62.92
__export__.stock_quant_7536398_ad5b9760,7956747,DERMIDINE SPRAY 125ML MP LABO,M.36.04.R.01,356388,2026-06-30 02:00:00,8.00,Unité,-2.86
__export__.stock_quant_7536538_c1d645bc,5274646,PVD DOG EN GASTRO INTESTINAL 5KG,AH06C8,310125,2025-01-31 01:00:00,1.00,sac,25.72
__export__.stock_quant_7536548_06b6a918,10007385,PRO PLAN CAT NUTRISAVOUR TERRINE JUNIOR KALKOEN-DINDE 10X75GR,AY00R0,300625,2025-06-30 02:00:00,5.00,Unité,5.30
__export__.stock_quant_7536563_c5257930,5124610,PRO PLAN CAT STERILISED 3KG LAPIN,AI13C4,311224,2024-12-31 01:00:00,1.00,sac,16.68
__export__.stock_quant_7536584_9b7b8c2d,5238070,ROYAL CANIN DOG FRENCH BULLDOG ADULT DRY 3KG,AI10A3,280225,2025-02-28 01:00:00,1.00,sac,11.95
__export__.stock_quant_7536596_30cadc9f,5431832,CO-FORM 10cmx4m BLEU,M.49.01.E.07,,,7.00,Unité,2.34
__export__.stock_quant_7536765_ed24b06f,2223535,EQVALAN DUO,M.36.00.C.09,HD07421,2024-12-31 01:00:00,74.00,Unité,-0.90
__export__.stock_quant_7536916_1b50dbb7,10001783,ROYAL CANIN CAT GASTROINTESTINAL KITTEN WET 12 x 195g,AD34B2,311025,2025-10-31 01:00:00,28.00,plateau,26.93
__export__.stock_quant_7537113_32eb2bb6,1509025,FORTIFLEX 225MG AF,M.53.10.D.02,8YKAA,2024-11-30 01:00:00,6.00,Unité,18.87
__export__.stock_quant_7537142_3aaa629e,5610509,IODE SE CONCENTRE  5L,M.45.10.D.04,2200062,2024-02-28 01:00:00,5.00,Unité,54.84
__export__.stock_quant_7537381_b1feb5e5,10004015,BIOPROTECT 60GEL,M.51.01.G.04,490422,2024-09-30 02:00:00,1.00,Unité,30.12
__export__.stock_quant_7537720_1fddbcfc,10007138,LACRI + 10ML,M.39.09.R.04,01023,2026-04-30 02:00:00,21.00,Unité,5.01
__export__.stock_quant_7537733_59010d88,8387642,"BLOUSE DE VELAGE UU GENIA PROTECT 1,30mx89cm (x24)",M.61.03.B.05,,,16.00,sac,20.86
__export__.stock_quant_7537899_2074838c,1250884,ROYAL CANIN CAT PERSIAN DRY 4KG,AI07A1,310325,2025-03-31 02:00:00,3.00,sac,34.99
__export__.stock_quant_7537901_84710632,1239112,"ROYAL CANIN DOG CHIHUAHUA ADULT DRY 1,5KG",AG30B4,310325,2025-03-31 02:00:00,1.00,sac,9.90
__export__.stock_quant_7537903_6c53ffee,1239007,"ROYAL CANIN DOG YORKSHIRE TERRIER ADULT DRY 7,5KG",AG20A2,280225,2025-02-28 01:00:00,8.00,sac,43.96
__export__.stock_quant_7537909_48e219b7,4280103,ROYAL CANIN DOG HEPATIC DRY 12kg,AB16R1,300924,2024-09-30 02:00:00,17.00,sac,71.27
__export__.stock_quant_7537910_99657ba0,10006613,"ROYAL CANIN DOG MATURE CONSULT MEDIUM DRY 3,5KG (VITALITY + SKIN)",AH14A5,301124,2024-11-30 01:00:00,18.00,sac,16.94
__export__.stock_quant_7537934_6facd6a0,8259393,KITVIA/WELLION BANDELETTE GLUCOCALEA (x50),M.47.05.D.02,MPM2286001,2024-09-15 02:00:00,4.00,boîte,-10.18
__export__.stock_quant_7537986_6d34df41,3424371,EURICAN L MULTI 10x1d,QF08D2,E80053,2024-10-26 02:00:00,76.00,Unité,13.09
__export__.stock_quant_7537993_2cae6275,3103843,BRAVECTO  500MG 2CP CHIEN 10/20KG,M.35.00.E.07,22M3106F01,2024-10-31 01:00:00,294.00,Unité,-1.34
__export__.stock_quant_7538225_7e2b375a,10002121,KENOSEPT 5L,M.62.02.B.02,1942253094,2024-07-31 02:00:00,5.00,Unité,21.40
__export__.stock_quant_7538548_c72bb2c4,5027525,TECHNOVIT/DEMOTEC SEMELLE BOIS XL 130mm,M.41.05.G.07,,,14.00,Unité,0.69
__export__.stock_quant_7538549_8d4ac08b,1071490,AIGUILLE MESOTHERAPIE 27Gx1/8 L.L. (x100),M.39.07.D.04,2209371,2027-09-30 02:00:00,4.00,boîte,9.19
__export__.stock_quant_7538817_220ee6d6,5402069,TROUSSE A PERFUSION ANGEL/INFUSOVET ,M.59.07.B.02,TA230247,2027-05-31 02:00:00,101.00,Unité,0.98
__export__.stock_quant_7538862_2336672b,10001550,SPECIFIC CXD XL ADULT LARGE BREED 4KG ,AI22B5,301124,2024-11-30 01:00:00,10.00,sac,14.51
__export__.stock_quant_7539362_821e448a,8337704,AMPOULE LARYNGOSCOPE GRANDE,M.40.01.G.02,,,9.00,Unité,4.50
__export__.stock_quant_7539927_66b11727,2379824,CERENIA 160mg 4cp,M.06.00.D.08,B784304,2025-12-31 01:00:00,132.00,Unité,22.59
__export__.stock_quant_7540062_a4ff70b5,10001659,OMEGA SUPP 30CAPS MILOA ,M.45.08.C.04,GR1200506EE35,2024-05-31 02:00:00,41.00,Unité,24.06
__export__.stock_quant_7540071_0c8f8732,5273391,"CARCAN BUSTER CLASSIC TRANSP  7,5cm (x10)",M.41.01.C.06,,,2.00,BOITE DE 10,10.17
__export__.stock_quant_7540253_71f6b44f,10008891,EOL CUTASUPP 1L,M.47.01.G.06,2521157,2024-09-07 02:00:00,5.00,Unité,33.60
__export__.stock_quant_7540276_b9fa5df3,7644137,"CATHETER EQUIN 14G 2,1x90mm 1403",M.51.01.G.01,130105,2024-05-31 02:00:00,12.00,Unité,9.38
__export__.stock_quant_7540558_b5815ebb,5431820,CO-FORM  4cmx4m ROUGE,M.40.07.D.01,,,4.00,Unité,1.78
__export__.stock_quant_7540954_db13be81,3109642,MARFLOQUIN 80MG 72TABL,M.45.00.E.02,H11963,2024-04-30 02:00:00,13.00,Unité,-5.91
__export__.stock_quant_7541005_3f416696,8206988,GENIA CLEAN LOTION LAVANTE DOUCE 1l,M.51.02.B.02,2S18N1321,2025-04-30 02:00:00,3.00,flacon,6.55
__export__.stock_quant_7541188_abdf3a9b,10000366,VIRBAC HPM DOG HYPOALLERGY HSP A2 3KG,AH14C8,311224,2024-12-31 01:00:00,1.00,sac,21.71
__export__.stock_quant_7541355_3b5df4f6,6764974,ISATHAL FUCITHALMIC VET 3GR,M.06.04.C.01,C67987,2024-12-31 01:00:00,31.00,Unité,-0.41
__export__.stock_quant_7541479_19983f32,8059085,STERILISATEUR POUPINEL  60L,PE06A3,,,1.00,Unité,695.03
__export__.stock_quant_7541497_f29450cb,5040428,CUPULE INOX D.12cm 500ml,EXB200,,,2.00,Unité,2.35
__export__.stock_quant_7541573_845d8178,8025442,ANNEAU ANTI TETE KRAUSE REGLABLE POINTES,M.45.07.G.05,,,24.00,Unité,1.89
__export__.stock_quant_7541601_84f38150,4220190,ROYAL CANIN DOG ANALLERGENIC DRY 3KG,AD03S3,310325,2025-03-31 02:00:00,72.00,sac,23.67
__export__.stock_quant_7541634_18bbb450,4220190,ROYAL CANIN DOG ANALLERGENIC DRY 3KG,AD06R3,310325,2025-03-31 02:00:00,72.00,sac,23.67
__export__.stock_quant_7541656_eaacee81,5273410,"SONDE VESICALE CHIEN BUSTER 2,0mmx50cm (x12)",M.34.01.C.02,20221026,2025-10-26 02:00:00,2.00,boîte,31.48
__export__.stock_quant_7541779_310e31d3,8181320,VETINOX ENSEMBLE 3 CAGES AVEC SEPARATEUR INOX 140CM,EXP000,,,1.00,Unité,"2,569.79"
__export__.stock_quant_7541856_948d2975,8330040,METRICYCLIN 100 OBLETS 1GR ,M.16.01.S.02,28714,2026-02-28 01:00:00,72.00,Unité,44.37
__export__.stock_quant_7541857_9f84f763,8330040,METRICYCLIN 100 OBLETS 1GR ,M.31.06.S.02,28722,2026-03-31 02:00:00,84.00,Unité,44.37
__export__.stock_quant_7541863_0e92cf36,10002196,GALLIFEN 200MG/ML SUSPENSION ORALE 125ml,M.09.01.D.02,23041784007,2025-10-31 01:00:00,6.00,Unité,19.28
__export__.stock_quant_7541877_56e8a904,1239362,ROYAL CANIN GOLDEN RETRIEVER ADULT DRY 12KG,AG26A3,300924,2024-09-30 02:00:00,4.00,sac,172.57
__export__.stock_quant_7541881_bbb40d48,10009234,ROYAL CANIN DOG DIABETIC WET 12x200g,AD31B1,310125,2025-01-31 01:00:00,9.00,plateau,16.93
__export__.stock_quant_7541882_c51a9393,10009231,ROYAL CANIN DOG SATIETY LOAF WET 12 x 200g ,AH06C6,300625,2025-06-30 02:00:00,19.00,plateau,16.93
__export__.stock_quant_7541884_546ee251,10009229,ROYAL CANIN DOG URINARY S/O LOAF WET 12 x 200G (HIGH DILUTION) ,AA02A3,301124,2024-11-30 01:00:00,7.00,plateau,16.93
__export__.stock_quant_7541890_61ff2827,10002470,ROYAL CANIN DOG EARLY RENAL DRY 2kg,AH14B4,310824,2024-08-31 02:00:00,5.00,sac,12.18
__export__.stock_quant_7541894_e0705e6b,1232210,ROYAL CANIN DOG MEDIUM ADULT DRY 10KG,AH18A3,310325,2025-03-31 02:00:00,20.00,sac,37.61
__export__.stock_quant_7541898_d769269c,10008054,ROYAL CANIN CAT KITTEN JELLY WET 12 x 85g,AY00R0,300925,2025-09-30 02:00:00,4.00,Unité,-14.91
__export__.stock_quant_7541920_c858bb1b,1237315,ROYAL CANIN DOG JUNIOR GIANT DRY 15kg,AD22R2,300924,2024-09-30 02:00:00,6.00,sac,61.36
__export__.stock_quant_7541923_c956bfd2,4270102,ROYAL CANIN DOG URINARY U/C 2kg (LOW PURINE),AI19B5,311224,2024-12-31 01:00:00,9.00,sac,13.92
__export__.stock_quant_7541930_8aef5fc9,1504303,"DR MACH LAMPE LED150F PLAFOND <2,6m",EZ01E1,,,1.00,Unité,"2,658.24"
__export__.stock_quant_7542011_18d89f54,3491743,FERMENT 2.0  250GR,M.43.00.E.02,0512323,2024-05-31 02:00:00,30.00,Unité,7.21
__export__.stock_quant_7542016_a2b0e231,1202803,ALUSPRAY ALUBAN 200ML PRODIVET,M.62.03.C.02,23A09,2028-01-31 01:00:00,29.00,Unité,-0.23
__export__.stock_quant_7542020_186d21c0,8458336,FOIN DE CRAU LAPIN/RONGEUR  700gr,AB10R3,,,91.00,sac,2.62
__export__.stock_quant_7542024_72268880,5776192,TEST-IT MULTIRES 10 VET X100 bandelettes,M.03.02.D.04,663291,2025-09-30 02:00:00,1.00,Unité,-2.07
__export__.stock_quant_7542027_3271c5f0,5760332,CYNADOX C-TEC USP2/0 EP3 HR27 (12),M.51.07.G.06,23A13,2028-01-31 01:00:00,2.00,boîte,52.70
__export__.stock_quant_7542029_4c527987,5776198,TEST-IT LEPTO DOG 2 TESTS,M.45.01.C.07,252102,2024-03-04 01:00:00,1.00,Unité,19.83
__export__.stock_quant_7542075_1418c560,5361760,EUKANUBA VDIET INTESTINAL DOG 5KG,AE03R1,280225,2025-02-28 01:00:00,10.00,sac,16.69
__export__.stock_quant_7542174_3dea1e39,7040132,CERULYTIC 60ml,M.38.02.C.05,957A,2027-05-31 02:00:00,4.00,Unité,8.73
__export__.stock_quant_7542175_ec79177d,6981921,RONAXAN PS 5% 100GR,M.34.05.B.02,3A36Z1,2025-01-31 01:00:00,6.00,Unité,6.92
__export__.stock_quant_7542181_a28b55a1,6878577,WOMBYL GA 12x5ML,M.34.07.R.06,M303129,2028-03-31 02:00:00,6.00,Unité,-0.64
__export__.stock_quant_7542203_c363b147,6725974,GENABILINE SOL INJ 100ml,M.35.10.R.03,R2200710,2024-07-31 02:00:00,2.00,Unité,19.45
__export__.stock_quant_7542221_22c494dd,8112796,EPILEPTYL 30ml,M.02.00.B.01,M3080195,2028-06-30 02:00:00,19.00,Unité,-0.18
__export__.stock_quant_7542236_1d7c86d0,6740904,MELOVINE 2x25 IMPLANTS,M.47.03.C.06,545AABAA,2026-07-31 02:00:00,1.00,Unité,268.69
__export__.stock_quant_7542241_885e4148,6823501,ALARM COLLYRE 10ml,M.35.07.E.01,SY602,2025-11-30 01:00:00,11.00,Unité,5.72
__export__.stock_quant_7542280_4503056a,3309200,SPOTINOR SPOT-ON 1L,M.15.03.A.04,2355500A,2025-09-30 02:00:00,41.00,Unité,43.58
__export__.stock_quant_7542292_8316ae39,8028943,PESE COLOSTRUM + POIRE,M.11.02.E.03,,,1.00,Unité,15.51
__export__.stock_quant_7542295_0548f54b,8168443,REFRACTOMETRE 0-32% BRIX (COLOSTRUM),M.45.09.D.03,,,3.00,Unité,27.30
__export__.stock_quant_7542298_67e8e22e,1015420,JOUET KONG BLUE VETERINARY LARGE VT1,M.45.03.D.03,,,2.00,Unité,5.00
__export__.stock_quant_7542312_3a82159a,7693360,VT PHAK GOUTTES OCULAIRES 5ml,M.02.01.R.01,202303,2025-07-31 02:00:00,80.00,Unité,7.76
__export__.stock_quant_7542446_142f4b76,8458336,FOIN DE CRAU LAPIN/RONGEUR  700gr,AB12R2,,,91.00,sac,2.62
__export__.stock_quant_7542617_197a8591,2923613,SPECIFIC CKW HEART KIDNEY 6x300GR,AC19A3,310725,2025-07-31 02:00:00,1.00,plateau,11.15
__export__.stock_quant_7542662_4ba859a0,3023553,TROVET URT TREATS 125GR,AH05B2,311224,2024-12-31 01:00:00,28.00,sac,6.05
__export__.stock_quant_7542673_510f6971,3297728,"TROVET RHF LAPIN 1,2KG",AI15B4,301124,2024-11-30 01:00:00,11.00,sac,7.40
__export__.stock_quant_7542675_1fc2f5d0,3577095,TROVET OCF DENTAL CHIEN 250GR,AI06C1,310124,2024-01-31 01:00:00,3.00,sac,3.13
__export__.stock_quant_7542706_54ad088d,4200130,METRICURE 10 INJECTEURS + GANTS ET CAN,M.31.05.S.04,A219B01,2024-11-30 01:00:00,38.00,Unité,57.30
__export__.stock_quant_7542731_ad54d00a,10006169,"CROQUETTES CHIEN TASTE OF THE WILD PACIFIC STREAM CONTENANCE : 12,2 KG",AC31B1,300624,2024-06-30 02:00:00,1.00,Unité,37.92
__export__.stock_quant_7542734_3316206a,10005342,CROQUETTES CHIEN CARNILOVE ADULT SALMON CONTENANCE : 12 KG,AB10A2,280225,2025-02-28 01:00:00,20.00,sac,34.49
__export__.stock_quant_7542735_31f50e2a,10005333,BOITES CHIEN CARNILOVE ADULT LAMB & WILD BOAR CONTENANCE : 6 BOITES DE 400 G,AE29B1,310325,2025-03-31 02:00:00,6.00,plateau,11.04
__export__.stock_quant_7542740_51053668,10005303,BOITES CHAT CARNILOVE KITTENS TURKEY & SALMON CONTENANCE : 12 BOITES DE 100 G,AG04D10,310824,2024-08-31 02:00:00,5.00,plateau,12.36
__export__.stock_quant_7542743_016d094c,10005299,BOITES CHAT CARNILOVE ADULT CHICKEN & LAMB CONTENANCE : 12 BOITES DE 100 G,AG07D10,310824,2024-08-31 02:00:00,9.00,plateau,12.24
__export__.stock_quant_7542745_43b975d4,10005329,BISCUITS POUR CHAT CARNILOVE CRUNCHY SNACK SALMON & MINT CONTENANCE : 50 G,AG04B6A,301124,2024-11-30 01:00:00,9.00,sac,1.45
__export__.stock_quant_7542772_9a73c323,10005471,CROQUETTES CHIEN JOSERA SENSIADULT CONTENANCE : 15 KG,AB07A3,301124,2024-11-30 01:00:00,7.00,Unité,33.00
__export__.stock_quant_7542774_0795924b,10005464,CROQUETTES CHAT JOSERA CULINESSE CONTENANCE : 10 KG,AB05A8,280225,2025-02-28 01:00:00,4.00,Unité,22.96
__export__.stock_quant_7542833_65498750,2441350,NOBIVAC TRICAT TRIO 10x1D SANS SOLVANT,QA02R05,A440A01,2025-12-31 01:00:00,240.00,boîte,43.35
__export__.stock_quant_7542877_8592919f,5027050,LANCE AIMANT BOVIN METAL BOVIVET,M.54.04.E.04,,,2.00,Unité,34.38
__export__.stock_quant_7542940_eead0ff4,10001349,CANINE ADULT 14KG AGNEAU ,AA08S4,300425,2025-04-30 02:00:00,35.00,sac,50.78
__export__.stock_quant_7542941_36d4f353,10001268,CANINE ADULT LARGE BREED 14KG AGNEAU ,AG20S1,300425,2025-04-30 02:00:00,35.00,sac,49.60
__export__.stock_quant_7542943_cb35265a,2739985,CANINE ADULT LARGE BREED 18KG POULET,AD13R4,310525,2025-05-31 02:00:00,25.00,sac,57.55
__export__.stock_quant_7542944_e3700e3d,10001448,CANINE LIGHT ADULT 14KG POULET ,AC07R4,310525,2025-05-31 02:00:00,35.00,sac,52.32
__export__.stock_quant_7542951_df61a40b,10000790,HYPOALLERGENIC DOG TREATS 6x220GR ,AH20B4,311224,2024-12-31 01:00:00,37.00,boîte,20.21
__export__.stock_quant_7542953_50a78a49,5821811,ID LOW FAT CANIN 12x360GR,AE19R1,310725,2025-07-31 02:00:00,170.00,plateau,28.24
__export__.stock_quant_7543107_3cc03750,8376070,"VIS 2,4mm TITANE AUTOT. 12mm    1044",EOA172,,,18.00,Unité,5.93
__export__.stock_quant_7543140_8942880b,1042330,JERSEY TUBIFAST 64/130cmx10m,M.51.09.G.03,21022340,2026-01-28 01:00:00,1.00,Unité,13.80
__export__.stock_quant_7543144_e201d9c4,8005793,"TENSOPLAST VET 15cmx2,5m (EX ELASTOVET)",M.35.10.R.02,241,2025-09-30 02:00:00,8.00,Unité,8.32
__export__.stock_quant_7543159_5f17ca32,1060600,CAPILLAIRES HEMATOCRITE 40mm FUGEVET (x100),M.47.03.E.06,,,2.00,boîte,3.84
__export__.stock_quant_7543215_053cb9c1,5590004,TTA XGEN PLAQUE INOX 5-2T         590004,EOB168,,,3.00,Unité,14.72
__export__.stock_quant_7543461_0f6675c2,5432008,ENERGY SUPP 30CP MILOA BELGIQUE,M.36.03.E.02,221214AA,2024-12-31 01:00:00,4.00,Unité,24.05
__export__.stock_quant_7543733_e65daf3b,5305501,SERINGUE BD PLASTIPAK  1ml+26Gx1/2 Sub-Q (x100),M.54.05.D.01,2340962,2027-11-30 01:00:00,1.00,boîte,7.20
__export__.stock_quant_7543773_1eb4d054,5272213,PRO PLAN DOG MEDIUM PUPPY SENS SKIN 3KG,AI04C4,310325,2025-03-31 02:00:00,2.00,sac,11.06
__export__.stock_quant_7543813_ade8d64d,1710227,DERMA-KEL SHAMPOO 250ML,M.37.03.B.01,23364,2027-11-30 01:00:00,8.00,Unité,6.68
__export__.stock_quant_7544204_911dac5c,2502722,OTOCLEAN 18X5ML,M.07.00.C.01,S0301,2025-03-31 02:00:00,90.00,Unité,-2.75
__export__.stock_quant_7544487_76940834,10008933,ANIMAL SUPPORT HEPATO SUPPORT 55ML ,M.09.01.E.02,2300160,2025-05-31 02:00:00,3.00,Unité,22.57
__export__.stock_quant_7544502_a9ba7da8,2655116,VIACUTAN PLUS  95ml MULTIDOSE SOL ORALE,M.35.00.B.06,781160,2025-04-30 02:00:00,40.00,Unité,-2.33
__export__.stock_quant_7544955_57dd315f,10009061,MD FELIN 12x85GR POUCH,AI06C6,310824,2024-08-31 02:00:00,2.00,boîte,10.82
__export__.stock_quant_7545029_3bff3654,8023963,RUBAN NYLON W277 6mmx70cm,EXA100,QKMBJU,2025-08-31 02:00:00,11.00,Unité,2.49
__export__.stock_quant_7545075_bd7789f9,2945996,PROPOVET 10MG/ML 5x20ML,M.04.00.D.08,10RK5424,2025-09-30 02:00:00,166.00,Unité,-7.20
__export__.stock_quant_7545416_2f866594,3748753,PREVOMAX 10mg/ml 20ml,M.06.00.B.06,23B083,2026-01-31 01:00:00,20.00,Unité,-5.35
__export__.stock_quant_7545440_61d622b4,0810879,SARNACURAN  1000ML,A_DETRUIRE,KV03NA0,2024-05-31 02:00:00,1.00,Unité,124.79
__export__.stock_quant_7545588_041f1c1d,8376101,"VIS 2,4mm TITANE AUTOT. 18mm    1047",EOA169,,,16.00,Unité,5.93
__export__.stock_quant_7545594_d41cb7a5,8376495,"VIS 3,5mm TITANE AUTOT. 24mm    1082",EOA106,,,7.00,Unité,5.25
__export__.stock_quant_7545619_2718a823,10003863,BAC A LITIERE 58CM AVEC REBORD SPRINT,AI04C5,,,9.00,Unité,4.78
__export__.stock_quant_7545694_4cfe8c83,10005363,FRIANDISES POUR CHIEN CARNILOVE SOFT SNACK DUCK & ROSEMARY CONTENANCE : 200 G,AG02C10,301124,2024-11-30 01:00:00,3.00,sac,1.95
__export__.stock_quant_7545726_b4b55c88,10004339,CALCI-DUST 100GR,M.09.05.D.01,004,2025-10-31 01:00:00,6.00,Unité,5.45
__export__.stock_quant_7545731_e0f8b294,8032034,TUBE DE RECOLTE CONIQUE 10ml OSIRIS,M.45.03.G.06,,,6.00,Unité,18.30
__export__.stock_quant_7545843_3b65ae9e,8021734,BISTOURI STERILE Lame montée sur manche  SW.M. NR 11 (x10),M.41.03.B.07,7252206,2027-06-30 02:00:00,3.00,boîte,4.30
__export__.stock_quant_7545869_3c76cf8a,6830005,KARSIVAN  50MG 60CP,M.12.00.C.07,A154A02,2025-09-30 02:00:00,121.00,Unité,-0.63
__export__.stock_quant_7545881_97da856d,2995181,SPEED GIARDIA 5 TESTS,M.08.04.E.05,6139A,2024-11-30 01:00:00,1.00,Unité,70.95
__export__.stock_quant_7546014_d10598a1,10007241,"OMNIFILM SPARADRAP 2,50cmx5m",M.44.01.C.04,300526125,2028-06-01 02:00:00,1.00,Unité,0.99
__export__.stock_quant_7546628_9b0849df,3296431,VERSICAN+ PI 25x1d,QF02C1,55622902,2024-09-30 02:00:00,12.00,Unité,53.83
__export__.stock_quant_7546647_05155498,10000596,ART COLLAGENE 60 SACHETS VET EXPERT ,M.40.09.B.06,120123,2026-02-28 01:00:00,3.00,Unité,37.00
__export__.stock_quant_7546669_e871278c,8053616,REGULATEUR DEBIT PERFUSION EASY FLOW,M.44.04.B.03,312306T,2028-06-30 02:00:00,280.00,Unité,1.25
__export__.stock_quant_7546672_666d27b4,1203280,LACTIGEST 250ML,M.35.06.D.01,07062243,2024-05-31 02:00:00,8.00,Unité,6.69
__export__.stock_quant_7546770_9fc613f6,10006246,FRIANDISES POUR CHAT VITAKRAFT MILKY MELODY A LA CREME DE LAIT PURE,AG01C3B,300624,2024-06-30 02:00:00,10.00,Unité,1.39
__export__.stock_quant_7547090_c10c3ccc,7143115,"MONOCRYL USP1 EP4 W3115 1,5m (x12)",M.34.01.E.01,TEMDUP,2028-04-30 02:00:00,18.00,boîte,39.92
__export__.stock_quant_7547163_11d5378b,2675981,MILBEMAX GRAND CHAT 2/8KG  2CP,M.47.04.C.01,E091075,2025-08-31 02:00:00,42.00,Unité,-0.32
__export__.stock_quant_7547268_43064c71,10000675,VEGGIEDENT ZEN XS (-de5KG),M.36.05.E.03,C123122,2025-07-31 02:00:00,12.00,Unité,9.17
__export__.stock_quant_7547292_71c1f36b,10005076,"CREDELIO PLUS 56MG-2,11MG CHIEN 1,4-2,8KG 6 COMPR.",M.39.07.G.01,AL039357C,2024-09-30 02:00:00,5.00,Unité,29.28
__export__.stock_quant_7547317_fbfc6ef7,8010446,ETHILON II USP3/0 EP2 24C3/8 F2417H,EXA500,TGBAQX,2028-05-31 02:00:00,72.00,Unité,2.32
__export__.stock_quant_7547319_b7730ab8,8384192,MEUBLE 4 TIROIRS SUR ROULETTES IT,PE03A3,,,1.00,Unité,275.60
__export__.stock_quant_7547382_8481fe1a,9006031,OMNIFIX ELASTIC 10cmx10m,M.43.07.E.07,300710128,2028-03-01 01:00:00,13.00,Unité,2.33
__export__.stock_quant_7547515_dcf529c5,5301133,"GANT STERILE SEMPERMED CLASSIC LATEX POUDRE 8,5 (x 70paires)",M.45.06.D.01,23N0155,2028-03-31 02:00:00,6.00,boîte,25.34
__export__.stock_quant_7547548_4584a69b,10004330,ANXIVET 500MG 200 SACHETS MP LABO,M.43.05.D.03,20778GMA,2024-05-31 02:00:00,4.00,Unité,74.31
__export__.stock_quant_7547549_6a3dcda1,10002364,PHYTOBIOVET SHAMPOO SANS RINCAGE BIO 200 ML,M.51.05.E.02,353886,2025-12-31 01:00:00,10.00,Unité,11.89
__export__.stock_quant_7547552_188cf8b4,10008431,RENAL+ CURE EARLY 20 GEL,M.39.07.R.03,22558,2026-05-31 02:00:00,5.00,Unité,9.74
__export__.stock_quant_7547757_d74efef2,10007446,AIGUILLE BIOPSIE MOELLE VI JAMSHIDE TYPE RANGE 16G,M.41.09.R.01,11464824,2028-02-27 01:00:00,3.00,Unité,30.72
__export__.stock_quant_7547777_ee21a7b8,5000004,SANODOR CONTACT LEMON 500ml VAPO,M.03.03.E.01,,,7.00,Unité,5.15
__export__.stock_quant_7547779_947abd2d,5000032,SANODOR RECHARGE MATIC 100ML (AGRUMES),M.62.05.A.03,,,12.00,Unité,6.17
__export__.stock_quant_7547780_45d96925,5000002,SANODOR CONTACT LEMON 5L,M.42.04.R.04,,,8.00,Unité,32.15
__export__.stock_quant_7547877_138a10c1,10007077,CHAMP OP TISSU COTON VERT 70x70cm,M.51.03.E.05,,,10.00,Unité,5.29
__export__.stock_quant_7548030_00c600be,10005052,COLORATION HAEMA-QUICK  (3x500ml),M.54.01.R.04,1278,2025-01-31 01:00:00,12.00,boîte,48.30
__export__.stock_quant_7548140_4ff09ea4,8003624,SERINGUE ELPLEX MONOBLOC 10ml,M.39.07.D.06,,,9.00,Unité,2.52
__export__.stock_quant_7548235_cfbb588f,10007870,SONDE ADVANCED VGEL CHIEN D5,M.46.01.R.05,DI1958,2026-02-28 01:00:00,3.00,Unité,19.53
__export__.stock_quant_7548236_939ef5a7,10007870,SONDE ADVANCED VGEL CHIEN D5,M.46.01.D.01,DI1794,2025-03-31 02:00:00,7.00,Unité,19.53
__export__.stock_quant_7548325_2243ab62,8012037,VICRYL USP5/0 EP1 17R1/2 V303H,EXA600,SKMJJR,2027-08-31 02:00:00,15.00,Unité,3.21
__export__.stock_quant_7548433_566bfa34,5338600,NETTOYANT TETE TONTE 532ml (BLADE WASH) ,M.05.05.C.03,,,9.00,Unité,6.49
__export__.stock_quant_7548455_47c22410,1549500,BOVILIS ROTAVEC CORONA 10ML,QF08D1,D152B7A,2024-08-31 02:00:00,101.00,Unité,-8.33
__export__.stock_quant_7548457_d25a6083,2268878,BOVILIS ROTAVEC CORONA 40ML,QA03R04,D235B4A,2025-05-31 02:00:00,59.00,Unité,-126.26
__export__.stock_quant_7548505_8ad6536c,10007797,"SONDE NASO OESO POLYURET. MILA 3,33mmx140cm",M.44.09.B.02,30238130,2027-12-31 01:00:00,1.00,Unité,20.18
__export__.stock_quant_7548569_0f2e555b,10006006,CROQUETTES POUR CHIEN ROYAL CANIN MINI EXIGENT CONTENANCE : 3 KG,AG08A4,300424,2024-04-30 02:00:00,3.00,sac,13.72
__export__.stock_quant_7548591_2408c55b,7920047,SMI CATGUT PL USP4 EP8  30M,M.41.05.G.02,20L16,2025-12-31 01:00:00,1.00,Unité,40.99
__export__.stock_quant_7548696_d1407d96,7764313,CANI-CALM 200ML,M.37.02.R.03,31323F22,2025-06-21 02:00:00,1.00,Unité,7.80
__export__.stock_quant_7548711_8a4a6cb4,6828918,CANINE PUPPY SMALL & MINI 3KG,AG21B7,310325,2025-03-31 02:00:00,5.00,sac,15.86
