id,location_id/id,product_id/id,product_qty
__import__.stock_inventory_line_without_lot_8224331,__import__.location_loc_EXP000,__import__.product_8224331,1
__import__.stock_inventory_line_without_lot_5290502,__import__.location_loc_EXP000,__import__.product_5290502,0
__import__.stock_inventory_line_without_lot_5290503,__import__.location_loc_GE23B2,__import__.product_5290503,2
__import__.stock_inventory_line_without_lot_5340831,__import__.location_loc_EXI600,__import__.product_5340831,18
__import__.stock_inventory_line_without_lot_5244041,__import__.location_loc_PK07A1,__import__.product_5244041,0
__import__.stock_inventory_line_without_lot_5912801,__import__.location_loc_GD24B3,__import__.product_5912801,6
__import__.stock_inventory_line_without_lot_8366339,__import__.location_loc_EOG132,__import__.product_8366339,1
__import__.stock_inventory_line_without_lot_8188345,__import__.location_loc_EOF221,__import__.product_8188345,0
__import__.stock_inventory_line_without_lot_5236350,__import__.location_loc_EXF100,__import__.product_5236350,0
__import__.stock_inventory_line_without_lot_5244043,__import__.location_loc_PK07A4,__import__.product_5244043,5
__import__.stock_inventory_line_without_lot_8205569,__import__.location_loc_EXE200,__import__.product_8205569,0
__import__.stock_inventory_line_without_lot_8210056,__import__.location_loc_GK16C4,__import__.product_8210056,23
__import__.stock_inventory_line_without_lot_8222941,__import__.location_loc_GH09E2,__import__.product_8222941,11
__import__.stock_inventory_line_without_lot_5278082,__import__.location_loc_EXP000,__import__.product_5278082,6
__import__.stock_inventory_line_without_lot_5278084,__import__.location_loc_EXP000,__import__.product_5278084,4
__import__.stock_inventory_line_without_lot_5278085,__import__.location_loc_EXP000,__import__.product_5278085,5
__import__.stock_inventory_line_without_lot_5278086,__import__.location_loc_EXP000,__import__.product_5278086,6
__import__.stock_inventory_line_without_lot_5278087,__import__.location_loc_EXP000,__import__.product_5278087,5
__import__.stock_inventory_line_without_lot_5278088,__import__.location_loc_EXP000,__import__.product_5278088,1
__import__.stock_inventory_line_without_lot_5660654,__import__.location_loc_EXL400,__import__.product_5660654,0
__import__.stock_inventory_line_without_lot_5104609,__import__.location_loc_GF32D4,__import__.product_5104609,6
__import__.stock_inventory_line_without_lot_5263017,__import__.location_loc_GK17E1,__import__.product_5263017,1
__import__.stock_inventory_line_without_lot_5263013,__import__.location_loc_GK18C2,__import__.product_5263013,0
__import__.stock_inventory_line_without_lot_5307958,__import__.location_loc_EXO100,__import__.product_5307958,1
__import__.stock_inventory_line_without_lot_8389701,__import__.location_loc_GF29A2,__import__.product_8389701,16
__import__.stock_inventory_line_without_lot_8385502,__import__.location_loc_GL11A0,__import__.product_8385502,1
__import__.stock_inventory_line_without_lot_8214203,__import__.location_loc_GL01B5,__import__.product_8214203,340
__import__.stock_inventory_line_without_lot_5027953,__import__.location_loc_EOF226,__import__.product_5027953,8
__import__.stock_inventory_line_without_lot_5649701,__import__.location_loc_EXB100,__import__.product_5649701,2
__import__.stock_inventory_line_without_lot_8217437,__import__.location_loc_EXP000,__import__.product_8217437,0
__import__.stock_inventory_line_without_lot_5017450,__import__.location_loc_GD32C4,__import__.product_5017450,0
__import__.stock_inventory_line_without_lot_5017452,__import__.location_loc_GE10B3,__import__.product_5017452,4
__import__.stock_inventory_line_without_lot_5017396,__import__.location_loc_GD12C2,__import__.product_5017396,0
__import__.stock_inventory_line_without_lot_8193808,__import__.location_loc_EXP000,__import__.product_8193808,0
__import__.stock_inventory_line_without_lot_5439195,__import__.location_loc_GE09D2,__import__.product_5439195,7
__import__.stock_inventory_line_without_lot_5439196,__import__.location_loc_GE09F6,__import__.product_5439196,2
__import__.stock_inventory_line_without_lot_5715062,__import__.location_loc_EXJ200,__import__.product_5715062,0
__import__.stock_inventory_line_without_lot_5601097,__import__.location_loc_EOE191,__import__.product_5601097,64
__import__.stock_inventory_line_without_lot_8226755,__import__.location_loc_GD22D7,__import__.product_8226755,2
__import__.stock_inventory_line_without_lot_8299375,__import__.location_loc_EOE103,__import__.product_8299375,1
__import__.stock_inventory_line_without_lot_6444912,__import__.location_loc_GL13B4,__import__.product_6444912,6
__import__.stock_inventory_line_without_lot_5307640,__import__.location_loc_GF19B6,__import__.product_5307640,4
__import__.stock_inventory_line_without_lot_5227302,__import__.location_loc_EXI800,__import__.product_5227302,1
__import__.stock_inventory_line_without_lot_5222020,__import__.location_loc_EXG100,__import__.product_5222020,1
__import__.stock_inventory_line_without_lot_5222006,__import__.location_loc_EXF602,__import__.product_5222006,1
__import__.stock_inventory_line_without_lot_5271406,__import__.location_loc_EXP100,__import__.product_5271406,0
__import__.stock_inventory_line_without_lot_8222390,__import__.location_loc_EXP000,__import__.product_8222390,1
__import__.stock_inventory_line_without_lot_8222415,__import__.location_loc_EXP000,__import__.product_8222415,0
__import__.stock_inventory_line_without_lot_5439193,__import__.location_loc_EOI180,__import__.product_5439193,1
__import__.stock_inventory_line_without_lot_8349251,__import__.location_loc_EOC216,__import__.product_8349251,0
__import__.stock_inventory_line_without_lot_5150190,__import__.location_loc_EOG127,__import__.product_5150190,3
__import__.stock_inventory_line_without_lot_8290055,__import__.location_loc_GL03A2,__import__.product_8290055,9
__import__.stock_inventory_line_without_lot_8384135,__import__.location_loc_EOG124,__import__.product_8384135,4
__import__.stock_inventory_line_without_lot_8425058,__import__.location_loc_EOA114,__import__.product_8425058,5
__import__.stock_inventory_line_without_lot_8219643,__import__.location_loc_EXC400,__import__.product_8219643,0
__import__.stock_inventory_line_without_lot_6342173,__import__.location_loc_GF26F3,__import__.product_6342173,0
__import__.stock_inventory_line_without_lot_8243096,__import__.location_loc_EXF300,__import__.product_8243096,3
__import__.stock_inventory_line_without_lot_8243104,__import__.location_loc_EOG195,__import__.product_8243104,3
__import__.stock_inventory_line_without_lot_5605135,__import__.location_loc_EXT343,__import__.product_5605135,1
__import__.stock_inventory_line_without_lot_5660500,__import__.location_loc_AD02A3,__import__.product_5660500,41
__import__.stock_inventory_line_without_lot_5661500,__import__.location_loc_AG18A6,__import__.product_5661500,45
__import__.stock_inventory_line_without_lot_5662500,__import__.location_loc_AA18A1,__import__.product_5662500,65
__import__.stock_inventory_line_without_lot_8387168,__import__.location_loc_EXG300,__import__.product_8387168,1
__import__.stock_inventory_line_without_lot_5202902,__import__.location_loc_GD17C5,__import__.product_5202902,5
__import__.stock_inventory_line_without_lot_5106046,__import__.location_loc_EOG141,__import__.product_5106046,2
__import__.stock_inventory_line_without_lot_8243618,__import__.location_loc_GF11D4,__import__.product_8243618,2
__import__.stock_inventory_line_without_lot_8243682,__import__.location_loc_EXT541,__import__.product_8243682,0
__import__.stock_inventory_line_without_lot_5433109,__import__.location_loc_GF28A1,__import__.product_5433109,0
__import__.stock_inventory_line_without_lot_8293869,__import__.location_loc_GF25A4,__import__.product_8293869,7
__import__.stock_inventory_line_without_lot_5203041,__import__.location_loc_EXK200,__import__.product_5203041,1
__import__.stock_inventory_line_without_lot_8224727,__import__.location_loc_GD28D1,__import__.product_8224727,1
__import__.stock_inventory_line_without_lot_8224911,__import__.location_loc_GE09B4,__import__.product_8224911,1
__import__.stock_inventory_line_without_lot_5920561,__import__.location_loc_EOC118,__import__.product_5920561,2
__import__.stock_inventory_line_without_lot_5409755,__import__.location_loc_GL02A4,__import__.product_5409755,293
__import__.stock_inventory_line_without_lot_8365681,__import__.location_loc_EOG161,__import__.product_8365681,19
__import__.stock_inventory_line_without_lot_5252430,__import__.location_loc_EOB138,__import__.product_5252430,6
__import__.stock_inventory_line_without_lot_5175145,__import__.location_loc_EXH400,__import__.product_5175145,0
__import__.stock_inventory_line_without_lot_8386720,__import__.location_loc_EOB188,__import__.product_8386720,0
__import__.stock_inventory_line_without_lot_8068693,__import__.location_loc_GL05B3,__import__.product_8068693,2
__import__.stock_inventory_line_without_lot_8222958,__import__.location_loc_GE09G3,__import__.product_8222958,9
__import__.stock_inventory_line_without_lot_8222935,__import__.location_loc_GF20C5,__import__.product_8222935,9
__import__.stock_inventory_line_without_lot_5610560,__import__.location_loc_GF25C4,__import__.product_5610560,1
__import__.stock_inventory_line_without_lot_5051479,__import__.location_loc_GD23B1,__import__.product_5051479,0
__import__.stock_inventory_line_without_lot_5691165,__import__.location_loc_PK05B4,__import__.product_5691165,0
__import__.stock_inventory_line_without_lot_5310123,__import__.location_loc_GG08D2,__import__.product_5310123,17
__import__.stock_inventory_line_without_lot_5035230,__import__.location_loc_GF11A1,__import__.product_5035230,3
__import__.stock_inventory_line_without_lot_8219092,__import__.location_loc_EXP000,__import__.product_8219092,2
__import__.stock_inventory_line_without_lot_8219100,__import__.location_loc_EXP000,__import__.product_8219100,3
__import__.stock_inventory_line_without_lot_8236937,__import__.location_loc_GD03D1,__import__.product_8236937,4
__import__.stock_inventory_line_without_lot_5244033,__import__.location_loc_EXT235,__import__.product_5244033,4
__import__.stock_inventory_line_without_lot_8241950,__import__.location_loc_EXP000,__import__.product_8241950,1
__import__.stock_inventory_line_without_lot_5332025,__import__.location_loc_EOG167,__import__.product_5332025,5
__import__.stock_inventory_line_without_lot_8019826,__import__.location_loc_EOB128,__import__.product_8019826,6
__import__.stock_inventory_line_without_lot_8019832,__import__.location_loc_EOC165,__import__.product_8019832,7
__import__.stock_inventory_line_without_lot_8363860,__import__.location_loc_GF28G5,__import__.product_8363860,18
__import__.stock_inventory_line_without_lot_8350722,__import__.location_loc_EXL400,__import__.product_8350722,2
__import__.stock_inventory_line_without_lot_8220480,__import__.location_loc_EXP000,__import__.product_8220480,0
__import__.stock_inventory_line_without_lot_5381601,__import__.location_loc_EXP000,__import__.product_5381601,0
__import__.stock_inventory_line_without_lot_5001901,__import__.location_loc_EXF500,__import__.product_5001901,2
__import__.stock_inventory_line_without_lot_5470047,__import__.location_loc_EXK300,__import__.product_5470047,4
__import__.stock_inventory_line_without_lot_5011838,__import__.location_loc_EXD100,__import__.product_5011838,2
__import__.stock_inventory_line_without_lot_5634634,__import__.location_loc_EXP100,__import__.product_5634634,1
__import__.stock_inventory_line_without_lot_3035231,__import__.location_loc_EXB100,__import__.product_3035231,13
__import__.stock_inventory_line_without_lot_8380108,__import__.location_loc_EXI527,__import__.product_8380108,0
__import__.stock_inventory_line_without_lot_8379973,__import__.location_loc_EOE145,__import__.product_8379973,2
__import__.stock_inventory_line_without_lot_5283610,__import__.location_loc_AB04A1,__import__.product_5283610,18
__import__.stock_inventory_line_without_lot_5620009,__import__.location_loc_GD32F2,__import__.product_5620009,0
__import__.stock_inventory_line_without_lot_5011840,__import__.location_loc_EXG100,__import__.product_5011840,6
__import__.stock_inventory_line_without_lot_8389813,__import__.location_loc_GD29B2,__import__.product_8389813,43
__import__.stock_inventory_line_without_lot_8239031,__import__.location_loc_EXP000,__import__.product_8239031,0
__import__.stock_inventory_line_without_lot_8380002,__import__.location_loc_EOC199,__import__.product_8380002,2
__import__.stock_inventory_line_without_lot_5197008,__import__.location_loc_GF24A2,__import__.product_5197008,5
__import__.stock_inventory_line_without_lot_5197002,__import__.location_loc_GD08D2,__import__.product_5197002,6
