id,name,usage,kind,zone,corridor,shelf,height,box,location_id/id,barcode_picking_type_id/id,bin_checksum_1,bin_checksum_2,picking_zone_id/id
"__setup__.stock_location_AE19T3","AE19T3",internal,reserve,A,"E","19","T","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","26","26","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE19T4","AE19T4",internal,reserve,A,"E","19","T","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","60","60","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20R1","AE20R1",internal,reserve,A,"E","20","R","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","96","96","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20R2","AE20R2",internal,reserve,A,"E","20","R","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20R3","AE20R3",internal,reserve,A,"E","20","R","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","87","87","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20R4","AE20R4",internal,reserve,A,"E","20","R","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","70","70","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20S1","AE20S1",internal,reserve,A,"E","20","S","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","95","95","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20S2","AE20S2",internal,reserve,A,"E","20","S","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","73","73","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20S3","AE20S3",internal,reserve,A,"E","20","S","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20S4","AE20S4",internal,reserve,A,"E","20","S","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","92","92","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20T1","AE20T1",internal,reserve,A,"E","20","T","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","49","49","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20T2","AE20T2",internal,reserve,A,"E","20","T","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20T3","AE20T3",internal,reserve,A,"E","20","T","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","55","55","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE20T4","AE20T4",internal,reserve,A,"E","20","T","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","57","57","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21R1","AE21R1",internal,reserve,A,"E","21","R","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","57","57","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21R2","AE21R2",internal,reserve,A,"E","21","R","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21R3","AE21R3",internal,reserve,A,"E","21","R","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","07","07","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21R4","AE21R4",internal,reserve,A,"E","21","R","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21S1","AE21S1",internal,reserve,A,"E","21","S","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","48","48","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21S2","AE21S2",internal,reserve,A,"E","21","S","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","23","23","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21S3","AE21S3",internal,reserve,A,"E","21","S","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","13","13","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21S4","AE21S4",internal,reserve,A,"E","21","S","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","71","71","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21T1","AE21T1",internal,reserve,A,"E","21","T","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21T2","AE21T2",internal,reserve,A,"E","21","T","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21T3","AE21T3",internal,reserve,A,"E","21","T","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE21T4","AE21T4",internal,reserve,A,"E","21","T","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22R1","AE22R1",internal,reserve,A,"E","22","R","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22R2","AE22R2",internal,reserve,A,"E","22","R","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","04","04","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22R3","AE22R3",internal,reserve,A,"E","22","R","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22R4","AE22R4",internal,reserve,A,"E","22","R","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","91","91","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22S1","AE22S1",internal,reserve,A,"E","22","S","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","96","96","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22S2","AE22S2",internal,reserve,A,"E","22","S","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","38","38","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22S3","AE22S3",internal,reserve,A,"E","22","S","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","07","07","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22S4","AE22S4",internal,reserve,A,"E","22","S","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","06","06","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22T1","AE22T1",internal,reserve,A,"E","22","T","1","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","73","73","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22T2","AE22T2",internal,reserve,A,"E","22","T","2","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","77","77","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22T3","AE22T3",internal,reserve,A,"E","22","T","3","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AE22T4","AE22T4",internal,reserve,A,"E","22","T","4","__import__.location_row_reserve_AE","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01R1","AG01R1",internal,reserve,A,"G","01","R","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","60","60","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01R2","AG01R2",internal,reserve,A,"G","01","R","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","09","09","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01R3","AG01R3",internal,reserve,A,"G","01","R","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01R4","AG01R4",internal,reserve,A,"G","01","R","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","70","70","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01S1","AG01S1",internal,reserve,A,"G","01","S","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01S2","AG01S2",internal,reserve,A,"G","01","S","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","32","32","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01S3","AG01S3",internal,reserve,A,"G","01","S","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01S4","AG01S4",internal,reserve,A,"G","01","S","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","31","31","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01T1","AG01T1",internal,reserve,A,"G","01","T","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","74","74","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01T2","AG01T2",internal,reserve,A,"G","01","T","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01T3","AG01T3",internal,reserve,A,"G","01","T","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG01T4","AG01T4",internal,reserve,A,"G","01","T","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","08","08","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02R1","AG02R1",internal,reserve,A,"G","02","R","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","25","25","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02R2","AG02R2",internal,reserve,A,"G","02","R","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","29","29","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02R3","AG02R3",internal,reserve,A,"G","02","R","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02R4","AG02R4",internal,reserve,A,"G","02","R","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02S1","AG02S1",internal,reserve,A,"G","02","S","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","61","61","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02S2","AG02S2",internal,reserve,A,"G","02","S","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","82","82","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02S3","AG02S3",internal,reserve,A,"G","02","S","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02S4","AG02S4",internal,reserve,A,"G","02","S","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","51","51","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02T1","AG02T1",internal,reserve,A,"G","02","T","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","39","39","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02T2","AG02T2",internal,reserve,A,"G","02","T","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","48","48","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02T3","AG02T3",internal,reserve,A,"G","02","T","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","75","75","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG02T4","AG02T4",internal,reserve,A,"G","02","T","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","81","81","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03R1","AG03R1",internal,reserve,A,"G","03","R","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03R2","AG03R2",internal,reserve,A,"G","03","R","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","44","44","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03R3","AG03R3",internal,reserve,A,"G","03","R","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03R4","AG03R4",internal,reserve,A,"G","03","R","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","65","65","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03S1","AG03S1",internal,reserve,A,"G","03","S","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03S2","AG03S2",internal,reserve,A,"G","03","S","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","62","62","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03S3","AG03S3",internal,reserve,A,"G","03","S","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","49","49","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03S4","AG03S4",internal,reserve,A,"G","03","S","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","64","64","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03T1","AG03T1",internal,reserve,A,"G","03","T","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","46","46","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03T2","AG03T2",internal,reserve,A,"G","03","T","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","38","38","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03T3","AG03T3",internal,reserve,A,"G","03","T","3","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","16","16","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG03T4","AG03T4",internal,reserve,A,"G","03","T","4","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","19","19","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG04R1","AG04R1",internal,reserve,A,"G","04","R","1","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","71","71","__setup__.picking_zone_aliments"
"__setup__.stock_location_AG04R2","AG04R2",internal,reserve,A,"G","04","R","2","__import__.location_row_reserve_AG","__setup__.stock_picking_type_reassort_ali","94","94","__setup__.picking_zone_aliments"
