id,active,ref,suite,call_name,name,street,zip,city,fax,email,vat,vet_depot_number,vet_subscription_number,help_with_fee,alcyon_category_id/id,country_id/id,title/id,legal_entity_id/id,is_company,discount_pricelist_id/id,property_delivery_carrier_id/id,supplier_promotion_sale_allowed,user_id/id,lang,is_sale_back_order_accepted,property_payment_term_id/id,customer_payment_mode_id/id,is_price_on_labels,is_passport_required,invoice_frequency,invoice_grouping,invoice_sending_method,company_type,phone,mobile,property_product_pricelist/id,category_id/id,pharmacist_id/id,property_account_position_id/id,comment
__import__.customer_6091,False,6091,,HOUBENMARCEL-AVOCAT,MAÎTRE HOUBEN MARCEL,"Rue Vinâve, 32",4030,GRIVEGNEE,,,,,,0,specific_partner.partner_category_pharmacy,base.be,,,,,__setup__.deliver_carrier_by_client,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,04/3610135,,specific_data.product_pricelist_pb1,__setup__.customer_category_pasteur_humain,,__setup__.fiscal_position_nat,
__import__.customer_6092,False,6092,,BL GOEMANGUIDO,GOEMAN GUIDO,"Stwg naar Merchtem, 119",1780,WEMMEL,,goeman.guido@hotmail.com,BE0780093596,0/1780/10351,02027,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,02/4602322,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6093,True,6093,,BL MATHIEU&CIE,SPEED LOGISTICS,Aline & Emile Mayrischstroos 2,8528,COLPACH-HAUT,0035286212308,sarlspeedlogistics@email.lu,LU23051101,,,0,specific_partner.partner_category_customerexport,base.lu,,,,,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,by_delivery,letter,person,00352/621435380,,specific_data.product_pricelist_pb1,,,__setup__.fiscal_position_intra,
__import__.customer_6094,False,6094,,SIAT,SIAT,Romboutsstraat 6-8,1932,ZAVENTEM,023757631,,BE0444559314,,,1,,base.be,,__setup__.legal_entity_6,True,,__setup__.deliver_carrier_alcyon,,,fr_BE,True,__setup__.account_payment_term_d7,,,True,10_days,all_at_once,letter,company,02/3756143,,specific_data.product_pricelist_pb2,__setup__.customer_category_divers,,__setup__.fiscal_position_nat,
__import__.customer_6095,False,6095,Dr SIEBELINK Jeroen,BL ZODIAC,DAP ZODIAC,"Volhardingslaan, 29",9800,DEINZE,,vets@siebelink.org,BE0782195132,4/9800/8038,03262,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,093808945,0497/198487,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6096,False,6096,,BL MUSTIN FRANCOISE,MUSTIN FRANCOISE,"Avenue Rogier, 407",1030,SCHAERBEEK (BXL),027348667,pharmacie.mustin@santalis.be,BE0693397570,,,0,specific_partner.partner_category_callcenter,base.be,,__setup__.legal_entity_9,True,,__setup__.deliver_carrier_by_client,,,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,company,02/7348667,0478/394260,specific_data.product_pricelist_pb1,,,__setup__.fiscal_position_nat,
__import__.customer_6097,True,6097,,STIJVENMARC,DIERENARTS STIJVEN MARC,"Adolph Van der Moerenstraat,99",9240,ZELE,,,BE0464211316,4/9240/8740,03017,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_13,True,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,052/451059,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"Bij afwezig, onder afdak plaatsen"
__import__.customer_6098,False,6098,,BL VANHEIRREWEGHEMARIE,VAN HEIRREWEGHE MARIE,"Rue de Liège, 7",5300,THON SAMSON (ANDENNE),,info@veterinaire-andenne.be,BE0811153689,9/5300/0929,04441,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_105,__setup__.deliver_carrier_alcyon,True,,fr_BE,True,__setup__.account_payment_term_d7,,True,,10_days,all_at_once,email,person,,0494/544768,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77340,__setup__.fiscal_position_nat,clé dispo
__import__.customer_6099,False,6099,,BL MARAITECARMENMATOS,MARAITE CARMEN MATOS,"Deidenberg, 9 A",4770,AMBLEVE-AMEL,,,BE0810763612,,,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6100,False,6100,,BL LOXHILDE,LOX HILDE,"Koning Albertlaan, 174",3010,KESSEL-LO (LEUVEN),,,BE0639533965,0/3010/12462,02486,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,016/252212,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6101,True,6101,Dr NIHANT Michaël,CLIN.VET.CLEMENCEAU,CLIN.VET. CLEMENCEAU,"Rue Georges Clemenceau, 10",F-76530,GRAND-COURONNE,0033235670497,,FR95499756088,,,0,specific_partner.partner_category_customerexport,base.fr,,,,,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,0033/609883463,,specific_data.product_pricelist_pb1,,,__setup__.fiscal_position_intra,
__import__.customer_6102,True,6102,Agent Peugeot,GARAGEVANDONINCKSA,GARAGE VAN DONINCK SA,Rue de Huy(CHA) 66,4537,VERLAINE,019567447,,BE0428508386,,,0,,base.be,,,,,__setup__.deliver_carrier_by_client,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,019/566468,,specific_data.product_pricelist_pb2,__setup__.customer_category_divers,,__setup__.fiscal_position_nat,
__import__.customer_6103,False,6103,DU FAUBOURG,LIFE OFF 3199,LIFE OFFICINE 3199,"Rue du Pont, 7",6980,LA ROCHE-EN-ARDENNE,,rosalie@lifepharma.be,BE0403899486,APB8331030,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_9,True,__setup__.pricelist_6,__setup__.deliver_carrier_transporter,,,fr_BE,False,__setup__.account_payment_term_d27,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,084/411158,,specific_data.product_pricelist_pb2,__setup__.customer_category_life,,__setup__.fiscal_position_nat,
__import__.customer_6104,True,6104,,LAMBOTSANDRINE,LAMBOT SANDRINE,"Avenue Hof Ten Berg, 92",1200,WOLUWE-SAINT-LAMBERT,,sandrinelambot@hotmail.com,BE0817519364,6/4030/1477,04603,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0499/427602,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_nac",__import__.supplier_77666,__setup__.fiscal_position_nat,Livraison chez la maman du Dr Lambot (Mme MAES)
__import__.customer_6105,False,6105,,BL DESCHRYVERELLY,DE SCHRYVER ELLY,"Proosthoevebaan, 16",2290,VORSELAAR,,,BE0701382749,,02581,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,014/218483,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6106,False,6106,,MARAITEHELMUT,MARAITE HELMUT,"Auf den Burgfeldern, 14",4750,BÜTGENBACH,,,BE0755178949,,01835,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_by_client,True,,fr_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,080/445837,0475/585296,specific_data.product_pricelist_pb1,"__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_6107,False,6107,,BL VETICOM,VETICOM,"Leuvensesteenweg, 212/214",3390,TIELT-WINGE,016640880,,BE0427311130,,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_13,True,,__setup__.deliver_carrier_by_client,,,nl_BE,True,account.account_payment_term_net,,,,10_days,all_at_once,letter,company,016/635383,,specific_data.product_pricelist_pb2,__setup__.customer_category_petit_grossiste,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_6108,False,6108,,SCHROEDER-AVOCAT,MAÎTRE SCHROEDER FRANCIS,Rue des Augustins 26,4000,LIEGE,042223420,,,,,0,specific_partner.partner_category_pharmacy,base.be,,,,,__setup__.deliver_carrier_by_client,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,04/2235838,,specific_data.product_pricelist_pb1,__setup__.customer_category_pasteur_humain,,__setup__.fiscal_position_nat,
__import__.customer_6109,False,6109,,BL VANERCKEMMANUELLE,VAN ERCK EMMANUELLE,"Avenue de l'équinoxe, 13",1200,WOLUWE-ST-LAMBERT,,evanerck@hotmail.com,BE0541277420,DP00102764,03988,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,__setup__.res_user_19,fr_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,email,person,,0497/248684,specific_data.product_pricelist_pb1,__setup__.customer_category_equins,__import__.supplier_77340,__setup__.fiscal_position_nat,"Si absente, livrer à la Pharmacie VERMIJLEN (située au coin
de la rue) Avenue Heydenberg 44"
__import__.customer_6110,True,6110,,JUVIGNEMARIANNE,JUVIGNE MARIANNE,"Rue Chafnay, 20",4020,JUPILLE,,,BE0753291409,6/4020/0863,03309,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_cr,,True,,10_days,all_at_once,letter,person,,0475/374746,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,!!! CONTRE REMBOURSEMENT !!!
__import__.customer_6111,True,6111,,POLICE-DU CONDROZ,ZONE DE POLICE DU CONDROZ 5296,"Rue du Bois Rosine, 16",4577,STREE,,,,,,0,,base.be,,,,,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,085/410336,,specific_data.product_pricelist_pb2,__setup__.customer_category_divers,,__setup__.fiscal_position_nat,
__import__.customer_6113,True,6113,ANDERLUES,POLICE-BINCHE ANDERLUES,ZONE DE POLICE BINCHE -,"Rue Saint Paul, 12",7130,BINCHE,064339568,,,,,0,,base.be,,,,,__setup__.deliver_carrier_transporter,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,064/230671,,specific_data.product_pricelist_pb2,__setup__.customer_category_divers,,__setup__.fiscal_position_nat,
__import__.customer_6114,False,6114,,BL BUDDAERTWIM,BUDDAERT WIM,"Wingene Steenweg, 17",8730,BEERNEM,,wim.buddaert@skynet.be,BE0673419926,3/8730/0842,03059,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0475/382752,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,BIJ AFWEZ.:einde oprit in nieuwbouw zetten
__import__.customer_6115,False,6115,,BL NECHELPUTGUY,NECHELPUT GUY,"Terlindenstraat, 15",1540,HERNE (HERFELINGEN),023960063,,BE0747271271,0/1540/16543,01119,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,02/3962323,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,Bij afw. : overkant in garage zetten
__import__.customer_6116,False,6116,,BL DEWULFJULIE,DEWULF JULIE,"Ledegemsestraat, 145",8560,WEVELGEM (MOORSELE),,,BE0523828308,3/8560/0888,03297,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,056/503345,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"Si absente, déposer dans la grange
Als afwezig in de schuur zetten"
__import__.customer_6117,True,6117,,VERBERCKMOESSTEVEN,VERBERCKMOES STEVEN,"Beerveldestraat, 118",9160,LOKEREN,,steven.verberckmoes@skynet.be,BE0877152984,4/9160/8010,03278,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_105,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,company,09/3485815,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"A gauche, porte ouverte avec frigo."
__import__.customer_6118,False,6118,,BL JOACHIMSANITA,JOACHIMS ANITA,"Rozenbosstraat, 10",3850,NIEUWERKERKEN (LIMBURG),011743433,veterinarian_aj@yahoo.com,BE0641598481,050/7385/0381,03247,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,011/743433,0497/377606,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"En cas d'absence, déposer devant la porte du privé.
Bij afwezig, aan de voordeur privé zetten."
__import__.customer_6119,True,6119,,DECLERCQCHANTAL,DECLERCQ CHANTAL,"Stationsstraat, 11",8830,HOOGLEDE (GITS),051209392,chantal.declercq@telenet.be,BE0681295039,3/8830/0864,03162,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,051209392,0497/201830,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6120,False,6120,,BL VANROMPAEYKARLO,VAN ROMPAEY KARLO,"Kabei, 26",3800,SINT-TRUIDEN,,,BE0866776162,7/3800/0482,03988,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_by_client,,,nl_BE,False,__setup__.account_payment_term_cr,,,,10_days,all_at_once,letter,person,011/671700,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,"Bij afwezig, aan de praktijk zetten.
Si absent, déposer dans le cabinet vété."
__import__.customer_6121,False,6121,Drs KOYEN & MAES,BL D&D,D & D,"Oostvaart, 18",9180,MOERBEKE WAAS,093674978,dd.dymfnamaes@skynet.be,BE0872518562,9/9180/7039,02873,1,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,company,09/3466913,,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6122,False,6122,,BL LOOSVELTRIK,LOOSVELT RIK,"Ringlaan, 15",8520,KUURNE,,,BE0678217367,3/8520/0723,02509,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,056/371991,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_6123,False,6123,,BL VANWILDERODEJOS,VAN WILDERODE JOS,"Eikstraat, 40 B",1673,PEPINGEN (BEERT),,,BE0440596467,,01007,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_13,True,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,02/3565933,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"Si absent, déposer la commande sur la terrasse.
Bij afwezig, op terras zetten"
__import__.customer_6126,False,6126,,BL ADRIAENSSENSGEERT,ADRIAENSSENS GEERT,"Herfststraat, 30",2590,BERLAAR,034225818,,BE0630414579,,02146,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,03/4225806,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"Bij afw.: voor de achterdeur zetten
Si absent, déposer devant la porte de derrière."
__import__.customer_6127,True,6127,,AVAUXBART,AVAUX BART,"Lombeekstraat, 22",1790,ESSENE (AFFLIGEM),,bart.avaux@live.be,BE0749301541,0/1770/15183,02976,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0475/709497,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77666,__setup__.fiscal_position_nat,"Si absent: téléphoner au véto et demander si on peut déposer
les colis sous les escaliers. (GSM: 0475/709497)"
__import__.customer_6128,True,6128,,AWOUTERS&MUZIEK,DRS AWOUTERS & MUZIEK,"Guldenbodemlaan, 57",3840,BORGLOON,012671182,luc.awouters@skynet.be,BE0730461369,7/3840/0255,02371,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,012/745608,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"Bij afwezig : onder afdak aan de praktijkgang zetten.
Si absent : déposer sous l'auvent."
__import__.customer_6129,False,6129,,BL ALLYNORBERT,ALLY NORBERT,"Westhoekstraat, 14",8700,AARSELE,051636404,,BE0531985216,,00934,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,051/633520,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
