id,name,location_id/id,bin_checksum
__init.stock_location_QJA13016,QJA130,__init.stock_location_Q,16
__init.stock_location_QJA21023,QJA210,__init.stock_location_Q,23
__init.stock_location_QJA22027,QJA220,__init.stock_location_Q,27
__init.stock_location_QJA22534,QJA225,__init.stock_location_Q,34
__init.stock_location_QJA23007,QJA230,__init.stock_location_Q,07
__init.stock_location_QJA23565,QJA235,__init.stock_location_Q,65
__init.stock_location_QKA11043,QKA110,__init.stock_location_Q,43
__init.stock_location_QKA12063,QKA120,__init.stock_location_Q,63
__init.stock_location_QKA13031,QKA130,__init.stock_location_Q,31
__init.stock_location_QKA13564,QKA135,__init.stock_location_Q,64
__init.stock_location_QKA21015,QKA210,__init.stock_location_Q,15
__init.stock_location_QKA21563,QKA215,__init.stock_location_Q,63
__init.stock_location_QKA22078,QKA220,__init.stock_location_Q,78
__init.stock_location_QKA23086,QKA230,__init.stock_location_Q,86
__init.stock_location_QKA23509,QKA235,__init.stock_location_Q,09
__init.stock_location_QLA11005,QLA110,__init.stock_location_Q,05
__init.stock_location_QLA11520,QLA115,__init.stock_location_Q,20
__init.stock_location_QLA12091,QLA120,__init.stock_location_Q,91
__init.stock_location_QLA12578,QLA125,__init.stock_location_Q,78
__init.stock_location_QLA13060,QLA130,__init.stock_location_Q,60
__init.stock_location_QLA21008,QLA210,__init.stock_location_Q,08
__init.stock_location_QLA21507,QLA215,__init.stock_location_Q,07
__init.stock_location_QLA22061,QLA220,__init.stock_location_Q,61
__init.stock_location_QLA22519,QLA225,__init.stock_location_Q,19
__init.stock_location_QLA23002,QLA230,__init.stock_location_Q,02
__init.stock_location_QLA23565,QLA235,__init.stock_location_Q,65
__init.stock_location_QMA11028,QMA110,__init.stock_location_Q,28
__init.stock_location_QMA12019,QMA120,__init.stock_location_Q,19
__init.stock_location_QMA12565,QMA125,__init.stock_location_Q,65
__init.stock_location_QMA13014,QMA130,__init.stock_location_Q,14
__init.stock_location_QMA14060,QMA140,__init.stock_location_Q,60
__init.stock_location_QMA21029,QMA210,__init.stock_location_Q,29
__init.stock_location_QMA21570,QMA215,__init.stock_location_Q,70
__init.stock_location_QMA22029,QMA220,__init.stock_location_Q,29
__init.stock_location_QMA22533,QMA225,__init.stock_location_Q,33
__init.stock_location_QMA23058,QMA230,__init.stock_location_Q,58
__init.stock_location_QMA23511,QMA235,__init.stock_location_Q,11
__init.stock_location_QNA11019,QNA110,__init.stock_location_Q,19
__init.stock_location_QNA11533,QNA115,__init.stock_location_Q,33
__init.stock_location_QNA12012,QNA120,__init.stock_location_Q,12
__init.stock_location_QNA13057,QNA130,__init.stock_location_Q,57
__init.stock_location_QNA21043,QNA210,__init.stock_location_Q,43
__init.stock_location_QNA22036,QNA220,__init.stock_location_Q,36
__init.stock_location_QNA22537,QNA225,__init.stock_location_Q,37
__init.stock_location_QNA23043,QNA230,__init.stock_location_Q,43
__init.stock_location_QZZ00448,QZZ004,__init.stock_location_Q,48
__init.stock_location_QZZ06004,QZZ060,__init.stock_location_Q,04
__init.stock_location_QZZ44242,QZZ442,__init.stock_location_Q,42
__init.stock_location_QZZ82020,QZZ820,__init.stock_location_Q,20
__init.stock_location_A,A,__init.stock_location_ali,A
__init.stock_location_AF06C500,AF06C5,__init.stock_location_A,00
__init.stock_location_AHO1A420,AHO1A4,__init.stock_location_A,20
__init.stock_location_AI12A530,AI12A5,__init.stock_location_A,30
__init.stock_location_AL08A260,AL08A2,__init.stock_location_A,60
__init.stock_location_AK02C170,AK02C1,__init.stock_location_A,70
__init.stock_location_AI07A280,AI07A2,__init.stock_location_A,80
__init.stock_location_AI07A280,AI07A2,__init.stock_location_A,80
__init.stock_location_AK06C720,AK06C7,__init.stock_location_A,20
__init.stock_location_AG10A630,AG10A6,__init.stock_location_A,30
__init.stock_location_AG10A630,AG10A6,__init.stock_location_A,30
__init.stock_location_AN05A180,AN05A1,__init.stock_location_A,80
__init.stock_location_AI12A602,AI12A6,__init.stock_location_A,02
__init.stock_location_AH07A152,AH07A1,__init.stock_location_A,52
__init.stock_location_AH07A152,AH07A1,__init.stock_location_A,52
__init.stock_location_AI13A159,AI13A1,__init.stock_location_A,59
__init.stock_location_AF10A562,AF10A5,__init.stock_location_A,62
__init.stock_location_AH04A372,AH04A3,__init.stock_location_A,72
__init.stock_location_AM06A586,AM06A5,__init.stock_location_A,86
__init.stock_location_AF02B702,AF02B7,__init.stock_location_A,02
__init.stock_location_AH07B310,AH07B3,__init.stock_location_A,10
__init.stock_location_AD11B240,AD11B2,__init.stock_location_A,40
__init.stock_location_AL05A283,AL05A2,__init.stock_location_A,83
__init.stock_location_AN03C685,AN03C6,__init.stock_location_A,85
__init.stock_location_AK04B888,AK04B8,__init.stock_location_A,88
__init.stock_location_AK04B888,AK04B8,__init.stock_location_A,88
__init.stock_location_AK04B591,AK04B5,__init.stock_location_A,91
__init.stock_location_AKO6B092,AKO6B0,__init.stock_location_A,92
__init.stock_location_AK05C393,AK05C3,__init.stock_location_A,93
__init.stock_location_AG03B294,AG03B2,__init.stock_location_A,94
__init.stock_location_AK06B395,AK06B3,__init.stock_location_A,95
__init.stock_location_AM07A504,AM07A5,__init.stock_location_A,04
__init.stock_location_AM08D107,AM08D1,__init.stock_location_A,07
__init.stock_location_AL07A109,AL07A1,__init.stock_location_A,09
__init.stock_location_AK03C982,AK03C9,__init.stock_location_A,82
__init.stock_location_AK01C583,AK01C5,__init.stock_location_A,83
__init.stock_location_AK01B584,AK01B5,__init.stock_location_A,84
__init.stock_location_AH06B485,AH06B4,__init.stock_location_A,85
__init.stock_location_AI17C468,AI17C4,__init.stock_location_A,68
__init.stock_location_AF07B176,AF07B1,__init.stock_location_A,76
__init.stock_location_AG08C884,AG08C8,__init.stock_location_A,84
__init.stock_location_AI13C892,AI13C8,__init.stock_location_A,92
__init.stock_location_AH02B618,AH02B6,__init.stock_location_A,18
__init.stock_location_AK05B931,AK05B9,__init.stock_location_A,31
__init.stock_location_AK05B732,AK05B7,__init.stock_location_A,32
__init.stock_location_AF04A633,AF04A6,__init.stock_location_A,33
__init.stock_location_AL07B341,AL07B3,__init.stock_location_A,41
__init.stock_location_AK03B242,AK03B2,__init.stock_location_A,42
__init.stock_location_AH01B443,AH01B4,__init.stock_location_A,43
__init.stock_location_AL07C263,AL07C2,__init.stock_location_A,63
__init.stock_location_AK06C269,AK06C2,__init.stock_location_A,69
__init.stock_location_AI15B721,AI15B7,__init.stock_location_A,21
__init.stock_location_AG05B222,AG05B2,__init.stock_location_A,22
__init.stock_location_AF08A324,AF08A3,__init.stock_location_A,24
__init.stock_location_AH04A725,AH04A7,__init.stock_location_A,25
__init.stock_location_AD03B302,AD03B3,__init.stock_location_A,02
__init.stock_location_AC13A404,AC13A4,__init.stock_location_A,04
__init.stock_location_AC14A408,AC14A4,__init.stock_location_A,08
__init.stock_location_AM08B531,AM08B5,__init.stock_location_A,31
__init.stock_location_AH07B503,AH07B5,__init.stock_location_A,03
__init.stock_location_AG09A105,AG09A1,__init.stock_location_A,05
__init.stock_location_AG09A308,AG09A3,__init.stock_location_A,08
__init.stock_location_AH07A563,AH07A5,__init.stock_location_A,63
__init.stock_location_AF02A605,AF02A6,__init.stock_location_A,05
__init.stock_location_AE08A114,AE08A1,__init.stock_location_A,14
__init.stock_location_AI09A704,AI09A7,__init.stock_location_A,04
__init.stock_location_AH01A110,AH01A1,__init.stock_location_A,10
__init.stock_location_AC08A115,AC08A1,__init.stock_location_A,15
__init.stock_location_AI17A104,AI17A1,__init.stock_location_A,04
__init.stock_location_AM06A110,AM06A1,__init.stock_location_A,10
__init.stock_location_AN01A315,AN01A3,__init.stock_location_A,15
__init.stock_location_AG08A512,AG08A5,__init.stock_location_A,12
__init.stock_location_AK06A163,AK06A1,__init.stock_location_A,63
__init.stock_location_AI15A405,AI15A4,__init.stock_location_A,05
__init.stock_location_AH08A114,AH08A1,__init.stock_location_A,14
__init.stock_location_AM08A152,AM08A1,__init.stock_location_A,52
__init.stock_location_AH04A553,AH04A5,__init.stock_location_A,53
__init.stock_location_AM06C504,AM06C5,__init.stock_location_A,04
__init.stock_location_AM06A310,AM06A3,__init.stock_location_A,10
__init.stock_location_AA07A115,AA07A1,__init.stock_location_A,15
__init.stock_location_AA07A115,AA07A1,__init.stock_location_A,15
__init.stock_location_AL05A610,AL05A6,__init.stock_location_A,10
__init.stock_location_AH09A115,AH09A1,__init.stock_location_A,15
__init.stock_location_AG07A172,AG07A1,__init.stock_location_A,72
__init.stock_location_AN03A491,AN03A4,__init.stock_location_A,91
__init.stock_location_AM04C704,AM04C7,__init.stock_location_A,04
__init.stock_location_AH05A315,AH05A3,__init.stock_location_A,15
__init.stock_location_AK03A191,AK03A1,__init.stock_location_A,91
__init.stock_location_AM06C904,AM06C9,__init.stock_location_A,04
__init.stock_location_AI03A215,AI03A2,__init.stock_location_A,15
__init.stock_location_AF02A104,AF02A1,__init.stock_location_A,04
__init.stock_location_AI08A315,AI08A3,__init.stock_location_A,15
__init.stock_location_AI12A321,AI12A3,__init.stock_location_A,21
__init.stock_location_AM04B942,AM04B9,__init.stock_location_A,42
__init.stock_location_AK04C149,AK04C1,__init.stock_location_A,49
__init.stock_location_AM06C354,AM06C3,__init.stock_location_A,54
__init.stock_location_AM06C160,AM06C1,__init.stock_location_A,60
__init.stock_location_AK03C564,AK03C5,__init.stock_location_A,64
__init.stock_location_AF07A272,AF07A2,__init.stock_location_A,72
__init.stock_location_AF06A676,AF06A6,__init.stock_location_A,76
__init.stock_location_AG08A391,AG08A3,__init.stock_location_A,91
__init.stock_location_AG10A497,AG10A4,__init.stock_location_A,97
__init.stock_location_AM06B203,AM06B2,__init.stock_location_A,03
__init.stock_location_AH06B202,AH06B2,__init.stock_location_A,02
__init.stock_location_AG10A107,AG10A1,__init.stock_location_A,07
__init.stock_location_AI13C362,AI13C3,__init.stock_location_A,62
__init.stock_location_AK01A573,AK01A5,__init.stock_location_A,73
__init.stock_location_AH06A182,AH06A1,__init.stock_location_A,82
__init.stock_location_AM07A391,AM07A3,__init.stock_location_A,91
__init.stock_location_AH02A192,AH02A1,__init.stock_location_A,92
__init.stock_location_AM04B099,AM04B0,__init.stock_location_A,99
__init.stock_location_AG06C503,AG06C5,__init.stock_location_A,03
__init.stock_location_AH07A305,AH07A3,__init.stock_location_A,05
__init.stock_location_AI05B112,AI05B1,__init.stock_location_A,12
__init.stock_location_AL07C413,AL07C4,__init.stock_location_A,13
__init.stock_location_AG04A314,AG04A3,__init.stock_location_A,14
__init.stock_location_AM04C303,AM04C3,__init.stock_location_A,03
__init.stock_location_AM04C022,AM04C0,__init.stock_location_A,22
__init.stock_location_AH06A323,AH06A3,__init.stock_location_A,23
__init.stock_location_AM07C533,AM07C5,__init.stock_location_A,33
__init.stock_location_AM04B135,AM04B1,__init.stock_location_A,35
__init.stock_location_AK04C743,AK04C7,__init.stock_location_A,43
__init.stock_location_AK01A355,AK01A3,__init.stock_location_A,55
__init.stock_location_AH05A162,AH05A1,__init.stock_location_A,62
__init.stock_location_AM06B571,AM06B5,__init.stock_location_A,71
__init.stock_location_AI13A382,AI13A3,__init.stock_location_A,82
__init.stock_location_AK03A492,AK03A4,__init.stock_location_A,92
__init.stock_location_AL05A402,AL05A4,__init.stock_location_A,02
__init.stock_location_AM06C722,AM06C7,__init.stock_location_A,22
__init.stock_location_AF04A553,AF04A5,__init.stock_location_A,53
__init.stock_location_AF04A553,AF04A5,__init.stock_location_A,53
__init.stock_location_AI11A282,AI11A2,__init.stock_location_A,82
__init.stock_location_AI11A282,AI11A2,__init.stock_location_A,82
__init.stock_location_AN03B386,AN03B3,__init.stock_location_A,86
__init.stock_location_AN03B386,AN03B3,__init.stock_location_A,86
__init.stock_location_AM04C802,AM04C8,__init.stock_location_A,02
__init.stock_location_AI17C904,AI17C9,__init.stock_location_A,04
__init.stock_location_AK06C016,AK06C0,__init.stock_location_A,16
__init.stock_location_AK05A417,AK05A4,__init.stock_location_A,17
__init.stock_location_AL08B132,AL08B1,__init.stock_location_A,32
__init.stock_location_AL08B334,AL08B3,__init.stock_location_A,34
__init.stock_location_AL08D262,AL08D2,__init.stock_location_A,62
__init.stock_location_AL08A564,AL08A5,__init.stock_location_A,64
__init.stock_location_AM04A870,AM04A8,__init.stock_location_A,70
__init.stock_location_AK01C282,AK01C2,__init.stock_location_A,82
__init.stock_location_AF04A384,AF04A3,__init.stock_location_A,84
__init.stock_location_AH05A590,AH05A5,__init.stock_location_A,90
__init.stock_location_AM05C502,AM05C5,__init.stock_location_A,02
__init.stock_location_AN05C503,AN05C5,__init.stock_location_A,03
__init.stock_location_AL08C422,AL08C4,__init.stock_location_A,22
__init.stock_location_AK03C323,AK03C3,__init.stock_location_A,23
__init.stock_location_AN05A424,AN05A4,__init.stock_location_A,24
__init.stock_location_AM07D504,AM07D5,__init.stock_location_A,04
__init.stock_location_AK06A610,AK06A6,__init.stock_location_A,10
__init.stock_location_AG08A110,AG08A1,__init.stock_location_A,10
__init.stock_location_AF05B406,AF05B4,__init.stock_location_A,06
__init.stock_location_AM04B200,AM04B2,__init.stock_location_A,00
__init.stock_location_AK03C038,AK03C0,__init.stock_location_A,38
__init.stock_location_AM06A446,AM06A4,__init.stock_location_A,46
__init.stock_location_AK03B803,AK03B8,__init.stock_location_A,03
__init.stock_location_AI15B545,AI15B5,__init.stock_location_A,45
__init.stock_location_AI17B587,AI17B5,__init.stock_location_A,87
__init.stock_location_AK04B300,AK04B3,__init.stock_location_A,00
__init.stock_location_AM06A686,AM06A6,__init.stock_location_A,86
__init.stock_location_AI15A587,AI15A5,__init.stock_location_A,87
__init.stock_location_AK06A388,AK06A3,__init.stock_location_A,88
__init.stock_location_AK04A589,AK04A5,__init.stock_location_A,89
__init.stock_location_AK01A690,AK01A6,__init.stock_location_A,90
__init.stock_location_AK06B892,AK06B8,__init.stock_location_A,92
__init.stock_location_AH03A232,AH03A2,__init.stock_location_A,32
__init.stock_location_AI15C893,AI15C8,__init.stock_location_A,93
__init.stock_location_AH05B100,AH05B1,__init.stock_location_A,00
__init.stock_location_AN05A565,AN05A5,__init.stock_location_A,65
__init.stock_location_AG04A281,AG04A2,__init.stock_location_A,81
__init.stock_location_AH02A315,AH02A3,__init.stock_location_A,15
__init.stock_location_AD16B331,AD16B3,__init.stock_location_A,31
__init.stock_location_AI11A456,AI11A4,__init.stock_location_A,56
__init.stock_location_AE05A348,AE05A3,__init.stock_location_A,48
__init.stock_location_AH04A289,AH04A2,__init.stock_location_A,89
__init.stock_location_AL07A439,AL07A4,__init.stock_location_A,39
__init.stock_location_AE09A354,AE09A3,__init.stock_location_A,54
__init.stock_location_AG09A488,AG09A4,__init.stock_location_A,88
__init.stock_location_AM04A212,AM04A2,__init.stock_location_A,12
__init.stock_location_AF07B752,AF07B7,__init.stock_location_A,52
__init.stock_location_AI13B394,AI13B3,__init.stock_location_A,94
__init.stock_location_AL03B342,AL03B3,__init.stock_location_A,42
__init.stock_location_AF06C353,AF06C3,__init.stock_location_A,53
__init.stock_location_AI07B361,AI07B3,__init.stock_location_A,61
__init.stock_location_AH03A245,AH03A2,__init.stock_location_A,45
__init.stock_location_AM06B328,AM06B3,__init.stock_location_A,28
__init.stock_location_AI13C608,AI13C6,__init.stock_location_A,08
__init.stock_location_AK06C316,AK06C3,__init.stock_location_A,16
__init.stock_location_AK06C924,AK06C9,__init.stock_location_A,24
__init.stock_location_AG06C283,AG06C2,__init.stock_location_A,83
__init.stock_location_AK01C779,AK01C7,__init.stock_location_A,79
__init.stock_location_AG06B497,AG06B4,__init.stock_location_A,97
__init.stock_location_AGO1A253,AGO1A2,__init.stock_location_A,53
__init.stock_location_AI08A287,AI08A2,__init.stock_location_A,87
__init.stock_location_AD10A195,AD10A1,__init.stock_location_A,95
__init.stock_location_AD18B329,AD18B3,__init.stock_location_A,29
__init.stock_location_AE05B637,AE05B6,__init.stock_location_A,37
__init.stock_location_AF10A131,AF10A1,__init.stock_location_A,31
__init.stock_location_AM06A749,AM06A7,__init.stock_location_A,49
__init.stock_location_AE09A172,AE09A1,__init.stock_location_A,72
__init.stock_location_AD04B380,AD04B3,__init.stock_location_A,80
__init.stock_location_AF08B420,AF08B4,__init.stock_location_A,20
__init.stock_location_AK06C572,AK06C5,__init.stock_location_A,72
