id,width,depth,length,weight
__import__.product_8406552,0,0,0,0
__import__.product_8408522,0,0,0,0
__import__.product_8408539,0,0,0,0
__import__.product_8408723,0,0,0,0
__import__.product_8409013,0,0,0,0
__import__.product_8409504,0,0,0,0
__import__.product_8409697,0,0,0,0
__import__.product_8409740,0,0,0,0
__import__.product_8410281,0,0,0,0
__import__.product_8410884,0,0,0,0
__import__.product_8410938,0,0,0,0
__import__.product_8410950,0,0,0,0
__import__.product_8410967,0,0,0,0
__import__.product_8410973,0,0,0,0
__import__.product_8411085,0,0,0,0
__import__.product_8411903,0,0,0,0
__import__.product_8414178,0,0,0,0
__import__.product_8416728,0,0,0,0
__import__.product_8416734,0,0,0,0
__import__.product_8416763,0,0,0,0
__import__.product_8416786,0,0,0,0
__import__.product_8416875,0,0,0,0
__import__.product_8416912,0,0,0,0
__import__.product_8417001,0,0,0,0
__import__.product_8417018,0,0,0,0
__import__.product_8417231,0,0,0,0
__import__.product_8419856,0,0,0,0
__import__.product_8424610,0,0,0,0
__import__.product_8425130,0,0,0,0
__import__.product_8425213,0,0,0,0
__import__.product_8425259,0,0,0,0
__import__.product_8426299,0,0,0,0
__import__.product_8426402,0,0,0,0
__import__.product_8426974,0,0,0,0
__import__.product_8427117,0,0,0,0
__import__.product_8427330,0,0,0,0
__import__.product_8427347,0,0,0,0
__import__.product_8427353,0,0,0,0
__import__.product_8427376,0,0,0,0
__import__.product_8427382,0,0,0,0
__import__.product_8427399,0,0,0,0
__import__.product_8427436,0,0,0,0
__import__.product_8427442,0,0,0,0
__import__.product_8427525,0,0,0,0
__import__.product_8427560,0,0,0,0
__import__.product_8427583,0,0,0,0
__import__.product_8427608,0,0,0,0
__import__.product_8427614,0,0,0,0
__import__.product_8427637,0,0,0,0
__import__.product_8427643,0,0,0,0
__import__.product_8427672,0,0,0,0
__import__.product_8427689,0,0,0,0
__import__.product_8427726,0,0,0,0
__import__.product_8427755,0,0,0,0
__import__.product_8428111,17.00,3.00,19.70,0.20
__import__.product_8428252,0,0,0,0
__import__.product_8428619,0,0,0,0
__import__.product_8428625,0,0,0,0
__import__.product_8428631,0,0,0,0
__import__.product_8428648,0,0,0,0
__import__.product_8428743,0,0,0,0
__import__.product_8428772,0,0,0,0
__import__.product_8428938,0,0,0,0
__import__.product_8428944,0,0,0,0
__import__.product_8428950,0,0,0,0
__import__.product_8428967,0,0,0,0
__import__.product_8429180,0,0,0,0
__import__.product_8429990,0,0,0,0
__import__.product_8430059,0,0,0,0
__import__.product_8430208,0,0,0,0
__import__.product_8430272,0,0,0,0
__import__.product_8430444,0,0,0,0
__import__.product_8430504,0,0,0,0
__import__.product_8430651,0,0,0,0
__import__.product_8430668,0,0,0,0
__import__.product_8430697,0,0,0,0
__import__.product_8430800,0,0,0,0
__import__.product_8430912,0,0,0,0
__import__.product_8430929,0,0,0,0
__import__.product_8430935,0,0,0,0
__import__.product_8431107,0,0,0,0
__import__.product_8431165,0,0,0,0
__import__.product_8431188,0,0,0,0
__import__.product_8431225,0,0,0,0
__import__.product_8431254,0,0,0,0
__import__.product_8431395,0,0,0,0
__import__.product_8431403,0,0,0,0
__import__.product_8431521,0,0,0,0
__import__.product_8431550,21.50,13.50,30.50,1.50
__import__.product_8431739,0,0,0,0
__import__.product_8431774,0,0,0,0
__import__.product_8432590,0,0,0,0
__import__.product_8432733,0,0,0,0
__import__.product_8432762,10.10,30.40,11.80,2.20
__import__.product_8433141,0,0,0,0
__import__.product_8433230,0,0,0,0
__import__.product_8433247,0,0,0,0
__import__.product_8433365,0,0,0,0
__import__.product_8433595,0,0,0,0
__import__.product_8433603,0,0,0,0
__import__.product_8433721,0,0,0,0
__import__.product_8454000,37.40,8.00,55.00,7.50
__import__.product_8456478,0,0,0,0
__import__.product_8457710,0,0,0,2.00
__import__.product_8459324,0,0,0,25.00
__import__.product_8460801,0,0,0,0.50
__import__.product_8464000,37.40,8.00,55.00,7.50
__import__.product_8480005,0,0,0,0
__import__.product_8480382,0,0,0,0
__import__.product_8480399,0,0,0,0
__import__.product_8480614,0,0,0,0
__import__.product_8480666,0,0,0,0
__import__.product_8480689,0,0,0,0
__import__.product_8480695,0,0,0,0
__import__.product_8481370,0,0,0,0
__import__.product_8481387,0,0,0,0
__import__.product_8481625,0,0,0,0
__import__.product_8482412,0,0,0,0
__import__.product_8482530,0,0,0,0
__import__.product_8484204,0,0,0,0
__import__.product_8484233,0,0,0,0
__import__.product_8484701,0,0,0,0
__import__.product_8484724,0,0,0,0
__import__.product_8486539,0,0,0,0
__import__.product_8486551,0,0,0,0
__import__.product_8486858,0,0,0,0
__import__.product_8487332,20.00,6.50,45.00,0
__import__.product_8487355,0,0,0,0
__import__.product_8493396,0,0,0,1.00
__import__.product_8494355,0,0,0,4.80
__import__.product_8498442,0,0,0,0
__import__.product_8504300,20.00,9.00,24.00,3.00
__import__.product_8504400,20.00,9.00,24.00,3.00
__import__.product_8504600,20.00,9.00,24.00,3.00
__import__.product_8504700,20.00,9.00,24.00,3.00
__import__.product_8504800,20.00,9.00,24.00,3.00
__import__.product_8504900,20.00,9.00,24.00,3.00
__import__.product_8505200,20.00,9.00,24.00,3.00
__import__.product_8505300,20.00,9.00,24.00,3.00
__import__.product_8505400,20.00,9.00,24.00,3.00
__import__.product_8505600,20.00,9.00,24.00,3.00
__import__.product_8514100,37.40,11.20,51.00,7.50
__import__.product_8952200,20.00,9.00,24.00,3.00
__import__.product_9012800,36.30,8.00,57.00,7.50
__import__.product_9016400,20.00,9.00,24.00,3.00
__import__.product_9426452,14.30,25.50,27.30,1.60
__import__.product_9426462,14.30,25.60,27.50,1.70
__import__.product_9534565,0,0,0,1.50
__import__.product_9536100,19.00,8.00,20.90,1.50
__import__.product_9536400,19.00,8.00,20.90,1.50
__import__.product_9554400,0,0,0,3.20
__import__.product_9554800,0,0,0,3.20
__import__.product_9600721,0,0,0,1.00
__import__.product_9866965,7.80,24.00,11.00,0.40
__import__.product_9866994,0,0,0,5.00
__import__.product_9999137,0,0,0,4.00
