id,width,depth,length
__import__.product_6319522,0,0,0
__import__.product_6320111,0,0,0
__import__.product_6330122,0,0,0
__import__.product_6330181,0,0,0
__import__.product_6330202,0,0,0
__import__.product_6330303,0,0,0
__import__.product_6330324,0,0,0
__import__.product_6330632,0,0,0
__import__.product_6330635,0,0,0
__import__.product_6330647,0,0,0
__import__.product_6330648,0,0,0
__import__.product_6330664,0,0,0
__import__.product_6330688,0,0,0
__import__.product_6330689,0,0,0
__import__.product_6330701,0,0,0
__import__.product_6330712,0,0,0
__import__.product_6330817,0,0,0
__import__.product_6330823,0,0,0
__import__.product_6330875,0,0,0
__import__.product_6330881,0,0,0
__import__.product_6330918,0,0,0
__import__.product_6330929,0,0,0
__import__.product_6330936,0,0,0
__import__.product_6330942,0,0,0
__import__.product_6333068,0,0,0
__import__.product_6333069,0,0,0
__import__.product_6333092,0,0,0
__import__.product_6333687,0,0,0
__import__.product_6334121,0,0,0
__import__.product_6334701,0,0,0
__import__.product_6334702,0,0,0
__import__.product_6334703,0,0,0
__import__.product_6334704,0,0,0
__import__.product_6334706,0,0,0
__import__.product_6334707,0,0,0
__import__.product_6334708,0,0,0
__import__.product_6334709,0,0,0
__import__.product_6334711,0,0,0
__import__.product_6334712,0,0,0
__import__.product_6334716,0,0,0
__import__.product_6334719,0,0,0
__import__.product_6334721,26.90,17.90,36.20
__import__.product_6334722,0,0,0
__import__.product_6334723,0,0,0
__import__.product_6334728,0,0,0
__import__.product_6334729,0,0,0
__import__.product_6334730,0,0,0
__import__.product_6334732,0,0,0
__import__.product_6334733,0,0,0
__import__.product_6334746,0,0,0
__import__.product_6335060,0,0,0
__import__.product_6350301,0,0,0
__import__.product_6350302,0,0,0
__import__.product_6350303,0,0,0
__import__.product_6350304,19.00,11.50,19.00
__import__.product_6350310,0,0,0
__import__.product_6350311,0,0,0
__import__.product_6350312,0,0,0
__import__.product_6350313,0,0,0
__import__.product_6350314,0,0,0
__import__.product_6350315,0,0,0
__import__.product_6350316,0,0,0
__import__.product_6350321,0,0,0
__import__.product_6350322,0,0,0
__import__.product_6350324,0,0,0
__import__.product_6350326,0,0,0
__import__.product_6350328,14.00,24.20,14.50
__import__.product_6350332,0,0,0
__import__.product_6350334,0,0,0
__import__.product_6350335,0,0,0
__import__.product_6350336,0,0,0
__import__.product_6350337,0,0,0
__import__.product_6350338,5.00,21.50,7.20
__import__.product_6350339,0,0,0
__import__.product_6350341,4.30,7.60,4.30
__import__.product_6350342,0,0,0
__import__.product_6350343,18.80,5.90,29.00
__import__.product_6350346,0,0,0
__import__.product_6350347,0,0,0
__import__.product_6350348,0,0,0
__import__.product_6350349,0,0,0
__import__.product_6350350,0,0,0
__import__.product_6350500,0,0,0
__import__.product_6350501,0,0,0
__import__.product_6350502,0,0,0
__import__.product_6350503,0,0,0
__import__.product_6350504,6.90,9.50,7.10
__import__.product_6350505,0,0,0
__import__.product_6350508,7.70,13.20,7.70
__import__.product_6350509,0,0,0
__import__.product_6350511,0,0,0
__import__.product_6350512,0,0,0
__import__.product_6350513,0,0,0
__import__.product_6350516,0,0,0
__import__.product_6350517,0,0,0
__import__.product_6350518,0,0,0
__import__.product_6350520,0,0,0
__import__.product_6350521,0,0,0
__import__.product_6350522,0,0,0
__import__.product_6350524,5.70,26.60,13.60
__import__.product_6350530,0,0,0
__import__.product_6350531,0,0,0
__import__.product_6350535,16.50,26.20,19.50
__import__.product_6350537,0,0,0
__import__.product_6350542,8.30,21.20,9.10
__import__.product_6350544,0,0,0
__import__.product_6350545,14.90,14.10,14.90
__import__.product_6350549,0,0,0
__import__.product_6350550,20.20,13.90,21.80
__import__.product_6350553,29.00,31.40,31.50
__import__.product_6350554,16.00,26.10,19.60
__import__.product_6350555,0,0,0
__import__.product_6350557,0,0,0
__import__.product_6350558,0,0,0
__import__.product_6350559,0,0,0
__import__.product_6350562,0,0,0
__import__.product_6350566,0,0,0
__import__.product_6350567,0,0,0
__import__.product_6350569,0,0,0
__import__.product_6350572,0,0,0
__import__.product_6350573,0,0,0
__import__.product_6350574,0,0,0
__import__.product_6350578,0,0,0
__import__.product_6350579,0,0,0
__import__.product_6352002,0,0,0
__import__.product_6352003,0,0,0
__import__.product_6352004,0,0,0
__import__.product_6352006,0,0,0
__import__.product_6352010,0,0,0
__import__.product_6352011,0,0,0
__import__.product_6352012,0,0,0
__import__.product_6352013,0,0,0
__import__.product_6352015,0,0,0
__import__.product_6352016,0,0,0
__import__.product_6352017,0,0,0
__import__.product_6352018,0,0,0
__import__.product_6352019,0,0,0
__import__.product_6352020,0,0,0
__import__.product_6352022,0,0,0
__import__.product_6352024,0,0,0
__import__.product_6352025,0,0,0
__import__.product_6352026,0,0,0
__import__.product_6352027,0,0,0
__import__.product_6352028,0,0,0
__import__.product_6352029,0,0,0
__import__.product_6352030,0,0,0
__import__.product_6352031,0,0,0
__import__.product_6352032,0,0,0
__import__.product_6352033,0.90,6.20,7.00
__import__.product_6352034,0,0,0
__import__.product_6352035,1.00,6.50,7.00
__import__.product_6352036,0,0,0
__import__.product_6352037,0,0,0
__import__.product_6352038,0,0,0
__import__.product_6352039,0,0,0
__import__.product_6352040,0,0,0
__import__.product_6352041,0,0,0
__import__.product_6352042,0,0,0
__import__.product_6352044,0,0,0
__import__.product_6352045,0,0,0
__import__.product_6352046,0,0,0
__import__.product_6352713,16.90,12.30,25.40
__import__.product_6352913,16.50,12.20,25.20
__import__.product_6354516,0,0,0
__import__.product_6355001,0,0,0
__import__.product_6355002,0,0,0
__import__.product_6355003,0,0,0
__import__.product_6355004,5.00,14.00,23.80
__import__.product_6355006,0,0,0
__import__.product_6355007,0,0,0
__import__.product_6355012,0,0,0
__import__.product_6355013,0,0,0
__import__.product_6355014,0,0,0
__import__.product_6355016,0,0,0
__import__.product_6355017,0,0,0
__import__.product_6355018,0,0,0
__import__.product_6355023,0,0,0
__import__.product_6355025,0,0,0
__import__.product_6355027,0,0,0
__import__.product_6355030,0,0,0
__import__.product_6355031,0,0,0
__import__.product_6355032,0,0,0
__import__.product_6355034,0,0,0
__import__.product_6355035,0,0,0
__import__.product_6355036,0,0,0
__import__.product_6355037,0,0,0
__import__.product_6355038,0,0,0
__import__.product_6355040,0,0,0
__import__.product_6355041,0,0,0
__import__.product_6355045,0,0,0
__import__.product_6355046,0,0,0
__import__.product_6355048,0,0,0
__import__.product_6355049,0,0,0
__import__.product_6355050,0,0,0
__import__.product_6355051,0,0,0
__import__.product_6355129,0,0,0
__import__.product_6356000,0,0,0
__import__.product_6356001,0,0,0
__import__.product_6359819,0,0,0
__import__.product_6360001,15.60,23.00,19.70
__import__.product_6362032,14.20,11.10,18.70
__import__.product_6362225,14.20,11.00,18.60
__import__.product_6362419,0,0,0
__import__.product_6363991,0,0,0
__import__.product_6372777,0,0,0
__import__.product_6375001,0,0,0
__import__.product_6385001,0,0,0
__import__.product_6387106,3.50,15.00,3.50
__import__.product_6388344,0,0,0
__import__.product_6390001,0,0,0
__import__.product_6390003,0,0,0
__import__.product_6390004,0,0,0
__import__.product_6390005,0,0,0
__import__.product_6390007,0,0,0
__import__.product_6390008,0,0,0
__import__.product_6390011,0,0,0
__import__.product_6390013,0,0,0
__import__.product_6390014,0,0,0
__import__.product_6390017,0,0,0
__import__.product_6390022,0,0,0
__import__.product_6390024,0,0,0
__import__.product_6390026,0,0,0
__import__.product_6390027,0,0,0
__import__.product_6390029,0,0,0
__import__.product_6390031,0,0,0
__import__.product_6390033,0,0,0
__import__.product_6390034,0,0,0
__import__.product_6390035,0,0,0
__import__.product_6390036,0,0,0
__import__.product_6395002,0,0,0
__import__.product_6395003,0,0,0
__import__.product_6395006,0,0,0
__import__.product_6395007,0,0,0
__import__.product_6395008,9.20,4.20,26.10
__import__.product_6395009,18.00,8.50,28.00
__import__.product_6395010,0,0,0
__import__.product_6395011,0,0,0
__import__.product_6401000,24.50,45.00,28.00
__import__.product_6401002,3.00,7.10,3.00
__import__.product_6401003,0,0,0
__import__.product_6401004,0,0,0
__import__.product_6401005,0,0,0
__import__.product_6401020,0,0,0
__import__.product_6401049,4.00,10.00,4.00
__import__.product_6401050,7.50,18.00,7.50
__import__.product_6401053,8.60,26.20,8.60
__import__.product_6401060,9.80,20.80,9.80
__import__.product_6401062,5.20,5.60,5.20
__import__.product_6401064,6.10,6.50,6.10
__import__.product_6401087,0,0,0
__import__.product_6420000,4.80,8.40,4.80
__import__.product_6420001,0,0,0
__import__.product_6420003,17.50,6.70,22.50
__import__.product_6420008,0,0,0
__import__.product_6429001,0,0,0
__import__.product_6431242,0,0,0
__import__.product_6440001,0,0,0
__import__.product_6441800,0,0,0
__import__.product_6444910,0,0,0
__import__.product_6444911,0,0,0
__import__.product_6444912,0,0,0
__import__.product_6445002,0,0,0
__import__.product_6446006,0,0,0
__import__.product_6446008,0,0,0
__import__.product_6446009,0,0,0
__import__.product_6447216,0,0,0
__import__.product_6450000,0,0,0
__import__.product_6450001,0,0,0
__import__.product_6450002,0,0,0
__import__.product_6450003,0,0,0
__import__.product_6450004,0,0,0
__import__.product_6450005,0,0,0
__import__.product_6450006,0,0,0
__import__.product_6450008,0,0,0
__import__.product_6450011,0,0,0
__import__.product_6450012,0,0,0
__import__.product_6450013,0,0,0
__import__.product_6450014,0,0,0
__import__.product_6450017,0,0,0
__import__.product_6450018,0,0,0
__import__.product_6450020,0,0,0
__import__.product_6450021,0,0,0
__import__.product_6450022,0,0,0
__import__.product_6450024,0,0,0
__import__.product_6450026,0,0,0
__import__.product_6450027,0,0,0
__import__.product_6450028,0,0,0
__import__.product_6450037,0,0,0
__import__.product_6450041,0,0,0
__import__.product_6450043,0,0,0
__import__.product_6450045,0,0,0
__import__.product_6450046,0,0,0
__import__.product_6450087,0,0,0
__import__.product_6450088,0,0,0
__import__.product_6450091,0,0,0
__import__.product_6450092,0,0,0
__import__.product_6450093,0,0,0
__import__.product_6450094,0,0,0
__import__.product_6450095,0,0,0
__import__.product_6450096,0,0,0
__import__.product_6450097,0,0,0
__import__.product_6450098,0,0,0
__import__.product_6450099,0,0,0
__import__.product_6452000,0,0,0
__import__.product_6489315,0,0,0
__import__.product_6501105,0,0,0
__import__.product_6508231,5.70,13.00,17.50
__import__.product_6508248,0,0,0
__import__.product_6510001,0,0,0
__import__.product_6516040,0,0,0
__import__.product_6547018,12.30,3.20,17.30
__import__.product_6550352,0,0,0
__import__.product_6554484,0,0,0
__import__.product_6600714,0,0,0
__import__.product_6600804,20.20,14.30,20.70
__import__.product_6600808,23.50,19.00,24.50
__import__.product_6600815,6.90,11.40,7.30
__import__.product_6600816,0,0,0
__import__.product_6600822,5.70,6.40,6.10
__import__.product_6600824,0,0,0
__import__.product_6600826,21.90,14.50,21.90
__import__.product_6600829,0,0,0
__import__.product_6600830,5.50,15.70,5.50
__import__.product_6600831,8.40,12.10,8.70
__import__.product_6600832,0,0,0
__import__.product_6600833,8.20,12.60,8.70
__import__.product_6600843,11.80,13.20,12.10
__import__.product_6600844,0,0,0
__import__.product_6600846,13.50,28.40,18.40
__import__.product_6600847,0,0,0
__import__.product_6600850,0,0,0
__import__.product_6600855,0,0,0
__import__.product_6600857,0,0,0
__import__.product_6600862,0,0,0
__import__.product_6600863,0,0,0
__import__.product_6600869,5.10,17.90,5.10
__import__.product_6600875,0,0,0
__import__.product_6600877,0,0,0
__import__.product_6600879,0,0,0
__import__.product_6600880,3.80,15.00,6.90
__import__.product_6600882,0,0,0
__import__.product_6600888,15.00,12.10,18.60
__import__.product_6600889,0,0,0
__import__.product_6600891,5.50,12.50,5.50
__import__.product_6600892,0,0,0
__import__.product_6600893,24.40,15.90,32.80
__import__.product_6600894,6.80,13.00,6.80
__import__.product_6600895,0,0,0
__import__.product_6600896,23.80,18.90,24.20
__import__.product_6600897,0,0,0
__import__.product_6600898,0,0,0
__import__.product_6600902,5.00,25.50,5.00
__import__.product_6602059,7.60,5.30,7.60
__import__.product_6602065,7.60,7.40,7.80
__import__.product_6602071,7.60,7.40,9.80
__import__.product_6602094,7.50,7.40,21.70
__import__.product_6602703,0,0,0
__import__.product_6603131,0,0,0
__import__.product_6604000,12.90,15.50,13.40
__import__.product_6604003,0,0,0
__import__.product_6605007,0,0,0
__import__.product_6605012,0,0,0
__import__.product_6605025,0,0,0
__import__.product_6605033,0,0,0
__import__.product_6605054,0,0,0
__import__.product_6605059,0,0,0
__import__.product_6605060,0,0,0
__import__.product_6605083,0,0,0
__import__.product_6605099,0,0,0
__import__.product_6605315,0,0,0
__import__.product_6605990,0,0,0
__import__.product_6606000,0,0,0
__import__.product_6606001,0,0,0
__import__.product_6606100,0,0,0
__import__.product_6610018,0,0,0
__import__.product_6610640,0,0,0
__import__.product_6611040,0,0,0
__import__.product_6613251,0,0,0
__import__.product_6615010,0,0,0
__import__.product_6615016,0,0,0
__import__.product_6615019,0,0,0
__import__.product_6615020,0,0,0
__import__.product_6615200,0,0,0
__import__.product_6615202,0,0,0
__import__.product_6615222,0,0,0
__import__.product_6615238,0,0,0
__import__.product_6615607,3.40,11.60,3.40
__import__.product_6615642,4.40,13.00,4.30
__import__.product_6619260,0,0,0
__import__.product_6620000,0,0,0
__import__.product_6620001,0,0,0
__import__.product_6620010,0,0,0
__import__.product_6620036,0,0,0
__import__.product_6621052,0,0,0
__import__.product_6622247,0,0,0
__import__.product_6622601,0,0,0
__import__.product_6623127,7.70,21.00,8.80
__import__.product_6623236,0,0,0
__import__.product_6623403,0,0,0
__import__.product_6623413,0,0,0
__import__.product_6625126,4.90,17.00,4.90
__import__.product_6626006,0,0,0
__import__.product_6630250,0,0,0
__import__.product_6632150,0,0,0
__import__.product_6635340,0,0,0
__import__.product_6635670,0,0,0
__import__.product_6635750,0,0,0
__import__.product_6635830,0,0,0
__import__.product_6655001,0,0,0
__import__.product_6655005,0,0,0
__import__.product_6655006,0,0,0
__import__.product_6660001,0,0,0
__import__.product_6660003,0,0,0
__import__.product_6660009,0,0,0
__import__.product_6660012,0,0,0
__import__.product_6660013,0,0,0
__import__.product_6660024,0,0,0
__import__.product_6665999,0,0,0
__import__.product_6670001,0,0,0
__import__.product_6670003,0,0,0
__import__.product_6670004,0,0,0
__import__.product_6670007,0,0,0
__import__.product_6670020,0,0,0
__import__.product_6670024,0,0,0
__import__.product_6672460,0,0,0
__import__.product_6672561,0,0,0
__import__.product_6683002,0,0,0
__import__.product_6683004,0,0,0
__import__.product_6683603,0,0,0
__import__.product_6684981,0,0,0
__import__.product_6685173,0,0,0
__import__.product_6685361,0,0,0
__import__.product_6685401,0,0,0
__import__.product_6689533,0,0,0
__import__.product_6689738,0,0,0
__import__.product_6690012,0,0,0
