id,width,length,depth
__import__.product_5164543,20,22,8
__import__.product_5164544,20,22,8
__import__.product_5164545,37,73,11
__import__.product_5164546,25,36,10
__import__.product_5164547,15,25,25
__import__.product_5164548,15,25,25
__import__.product_5164549,37,73,11
__import__.product_5164550,27,38,9.5
__import__.product_5164551,15,25,25
__import__.product_5164552,15,25,25
__import__.product_5164553,15,25,25
__import__.product_5164554,0,0,0
__import__.product_5164555,0,0,0
__import__.product_5164556,0,0,0
__import__.product_5164557,0,0,0
__import__.product_5164558,0,0,0
__import__.product_5164559,0,0,0
__import__.product_5164560,0,0,0
__import__.product_5164561,0,0,0
__import__.product_5164562,0,0,0
__import__.product_5165000,3.6,3.6,16.7
__import__.product_5165001,0,0,0
__import__.product_5165011,0,0,0
__import__.product_5165012,0,0,0
__import__.product_5165021,0,0,0
__import__.product_5165022,0,0,0
__import__.product_5165100,0,0,0
__import__.product_5165110,0,0,0
__import__.product_5165210,0,0,0
__import__.product_5165300,0,0,0
__import__.product_5165314,0,0,0
__import__.product_5165352,0,0,0
__import__.product_5165361,0,0,0
__import__.product_5166101,0,0,0
__import__.product_5167000,0,0,0
__import__.product_5168070,0,0,0
__import__.product_5168320,0.1,114,60.4
__import__.product_5169596,0,0,0
__import__.product_5169900,0,0,0
__import__.product_5169901,0.2,0,0
__import__.product_5169902,0,0,0
__import__.product_5170000,4.6,11.2,2.3
__import__.product_5170001,0,0,0
__import__.product_5170002,7.5,17.5,5
__import__.product_5170004,6.7,13,1
__import__.product_5170005,1,6.5,13
__import__.product_5170015,0,0,0
__import__.product_5170090,0,0,0
__import__.product_5170101,0,0,0
__import__.product_5170115,0,0,0
__import__.product_5170164,0,0,0
__import__.product_5170209,0,0,0
__import__.product_5170221,0,0,0
__import__.product_5170222,0,0,0
__import__.product_5170275,1,8.7,8
__import__.product_5170365,0,0,0
__import__.product_5170714,0,0,0
__import__.product_5170715,0,0,0
__import__.product_5170750,0,0,0
__import__.product_5171004,0,0,0
__import__.product_5171200,0,0,0
__import__.product_5171201,0,0,0
__import__.product_5171208,0,0,0
__import__.product_5171230,0,0,0
__import__.product_5171233,0,0,0
__import__.product_5171234,0,0,0
__import__.product_5171235,0,0,0
__import__.product_5171446,0,0,0
__import__.product_5171549,0,0,0
__import__.product_5171566,6,9,3.8
__import__.product_5171894,0,0,0
__import__.product_5171995,0,0,0
__import__.product_5171996,0,0,0
__import__.product_5172061,0,0,0
__import__.product_5172069,0,0,0
__import__.product_5172270,0,0,0
__import__.product_5172271,0,0,0
__import__.product_5172828,0,0,0
__import__.product_5172829,0,0,0
__import__.product_5173360,3.8,17,0
__import__.product_5173547,0,0,0
__import__.product_5174000,0,0,0
__import__.product_5174026,0,0,0
__import__.product_5174028,0,0,0
__import__.product_5174111,0,0,0
__import__.product_5174120,0,0,0
__import__.product_5174300,0,0,0
__import__.product_5174311,0,0,0
__import__.product_5174370,0,0,0
__import__.product_5174380,0,0,0
__import__.product_5174400,7.5,32.5,26.5
__import__.product_5174505,0,0,0
__import__.product_5174510,0,0,0
__import__.product_5174520,0,0,0
__import__.product_5174600,0,0,0
__import__.product_5175009,0,0,0
__import__.product_5175145,0,0,0
__import__.product_5175499,28.3,12,22.9
__import__.product_5175512,0,0,0
__import__.product_5175760,0,0,0
__import__.product_5177101,0,0,0
__import__.product_5177600,0,0,0
__import__.product_5177900,0,0,0
__import__.product_5178385,0,0,0
__import__.product_5179207,0,0,0
__import__.product_5180000,0,0,0
__import__.product_5180001,0,0,0
__import__.product_5180002,0,0,0
__import__.product_5180003,0,0,0
__import__.product_5180004,0,0,0
__import__.product_5180005,0,0,0
__import__.product_5180006,0,0,0
__import__.product_5180007,0,0,0
__import__.product_5180008,0,0,0
__import__.product_5180009,0,0,0
__import__.product_5180010,0,0,0
__import__.product_5180011,0,0,0
__import__.product_5180012,0,0,0
__import__.product_5180013,0,0,0
__import__.product_5180014,0,0,0
__import__.product_5180015,0,0,0
__import__.product_5180016,0,0,0
__import__.product_5180017,0,0,0
__import__.product_5180018,0,0,0
__import__.product_5180019,0,0,0
__import__.product_5180020,0,0,0
__import__.product_5180021,0,0,0
__import__.product_5180022,0,0,0
__import__.product_5180023,0,0,0
__import__.product_5180024,0,0,0
__import__.product_5180025,0,0,0
__import__.product_5180030,0,0,0
__import__.product_5180037,0,0,0
__import__.product_5180038,0,0,0
__import__.product_5180090,0,0,0
__import__.product_5180209,0,0,0
__import__.product_5180310,0,0,0
__import__.product_5180324,20.3,10,18.3
__import__.product_5180515,0,0,0
__import__.product_5180592,0,0,0
__import__.product_5180593,0,0,0
__import__.product_5180594,0,0,0
__import__.product_5180595,0,0,0
__import__.product_5180808,0,0,0
__import__.product_5180809,0,0,0
__import__.product_5180810,19.8,40.5,12
__import__.product_5180850,0,0,0
__import__.product_5181020,5,5,20.8
__import__.product_5181021,0,0,0
__import__.product_5182567,0,0,0
__import__.product_5183105,0,0,0
__import__.product_5184004,4,4,5
__import__.product_5184006,4.5,6,4.5
__import__.product_5184008,4.5,8,4.5
__import__.product_5184010,4.3,10,4.3
__import__.product_5184102,9.2,9.2,10.8
__import__.product_5184593,43.8,77.7,13.8
__import__.product_5185801,0,0,0
__import__.product_5186551,0,0,0
__import__.product_5187030,0,0,0
__import__.product_5187534,0,0,0
__import__.product_5187539,0,0,0
__import__.product_5187870,0,0,0
__import__.product_5188011,0,0,0
__import__.product_5188012,0,0,0
__import__.product_5188013,0,0,0
__import__.product_5189085,0,0,0
__import__.product_5189086,0,0,0
__import__.product_5190006,0,0,0
__import__.product_5190020,0,0,0
__import__.product_5190030,0,0,0
__import__.product_5190135,0,0,0
__import__.product_5190221,0,0,0
__import__.product_5190222,0,0,0
__import__.product_5190225,0,0,0
__import__.product_5190226,0,0,0
__import__.product_5190227,0,0,0
__import__.product_5190228,0,0,0
__import__.product_5190274,0,0,0
__import__.product_5190275,0,0,0
__import__.product_5190276,0,0,0
__import__.product_5190277,0,0,0
__import__.product_5190400,16,25.5,24
__import__.product_5190690,0,0,0
__import__.product_5190750,0,0,0
__import__.product_5190809,0,0,0
__import__.product_5190921,0,0,0
__import__.product_5191052,0,0,0
__import__.product_5191207,0,0,0
__import__.product_5191208,0,0,0
__import__.product_5191212,0,0,0
__import__.product_5191308,0,0,0
__import__.product_5191363,0,0,0
__import__.product_5191481,0,0,0
__import__.product_5191488,0,0,0
__import__.product_5192000,14,14,26.8
__import__.product_5192001,0,0,0
__import__.product_5192002,14.5,14.5,27.2
__import__.product_5192004,14.2,14.2,26.5
__import__.product_5192005,8.8,8.8,25
__import__.product_5192006,13.9,19,28.4
__import__.product_5192007,5.5,22.5,5
__import__.product_5192008,16.9,16.9,15.9
__import__.product_5192009,14.5,14.5,27.2
__import__.product_5192010,2.5,3.5,18.5
__import__.product_5192011,20,29,18.7
__import__.product_5192013,4.5,7.6,21
__import__.product_5192014,11,11,13
__import__.product_5192016,4.5,4.5,8.2
__import__.product_5192017,0,0,0
__import__.product_5192018,0,0,0
__import__.product_5192019,0,0,0
__import__.product_5192020,8.7,8.7,25
__import__.product_5192021,12.2,9.3,15.2
__import__.product_5192022,5.5,22.6,5.5
__import__.product_5192023,8.6,8.6,25
__import__.product_5192024,4.6,22.2,4.6
__import__.product_5192025,5.3,11.5,3.6
__import__.product_5192026,0,0,0
__import__.product_5192028,0,0,0
__import__.product_5192029,0,0,0
__import__.product_5192030,15.8,33.5,5.8
__import__.product_5192031,0,0,0
__import__.product_5192032,0,0,0
__import__.product_5192033,0,0,0
__import__.product_5192034,0,0,0
__import__.product_5192035,0,0,0
__import__.product_5192036,0,0,0
__import__.product_5192037,0,0,0
__import__.product_5192038,0,0,0
__import__.product_5192039,0,0,0
__import__.product_5192040,0,0,0
__import__.product_5192041,0,0,0
__import__.product_5192042,0,0,0
__import__.product_5192043,0,0,0
__import__.product_5192044,0,0,0
__import__.product_5192045,0,0,0
__import__.product_5192046,0,0,0
__import__.product_5192047,0,0,0
__import__.product_5192048,0,0,0
__import__.product_5192049,0,0,0
__import__.product_5192088,0,0,0
__import__.product_5192144,0,0,0
__import__.product_5192162,0,0,0
__import__.product_5192164,0,0,0
__import__.product_5192184,0,0,0
__import__.product_5192214,0,0,0
__import__.product_5192219,0,0,0
__import__.product_5192262,0,0,0
__import__.product_5192276,0,0,0
__import__.product_5192552,0,0,0
__import__.product_5192640,0,0,0
__import__.product_5192703,0,0,0
__import__.product_5192705,0,0,0
__import__.product_5192710,11,28,44
__import__.product_5192712,0,0,0
__import__.product_5192714,0,0,0
__import__.product_5192721,0,0,0
__import__.product_5192723,0,0,0
__import__.product_5192725,0,0,0
__import__.product_5192727,0,0,0
__import__.product_5192730,11,28,48
__import__.product_5192732,0,0,0
__import__.product_5192734,0,0,0
__import__.product_5192741,0,0,0
__import__.product_5192745,0,0,0
__import__.product_5192747,0,0,0
__import__.product_5192750,0,0,0
__import__.product_5192754,0,0,0
__import__.product_5192761,0,0,0
__import__.product_5192763,0,0,0
__import__.product_5192770,0,0,0
__import__.product_5192774,0,0,0
__import__.product_5192776,0,0,0
__import__.product_5192777,0,0,0
__import__.product_5192901,12.5,18.7,7.5
__import__.product_5193000,8,7,7
__import__.product_5193003,23,29,10
__import__.product_5193101,18,30,8
__import__.product_5193201,19,30,8
__import__.product_5193203,23,29,10
__import__.product_5193207,0,0,0
__import__.product_5193301,18,30,8
__import__.product_5193303,23.3,30.2,10
__import__.product_5193307,0,0,0
__import__.product_5193501,19.2,30,8
__import__.product_5193503,24.3,28.8,10
__import__.product_5193601,20,28,8.5
__import__.product_5193603,23,29,10
__import__.product_5193701,19.2,30,8
__import__.product_5193703,23.6,28.8,10
__import__.product_5193707,0,0,0
__import__.product_5193713,0,0,0
__import__.product_5193801,18.8,30,8
__import__.product_5193803,23.6,28.8,10
__import__.product_5193807,0,0,0
__import__.product_5193813,40,75,8
__import__.product_5193903,23,29,10
__import__.product_5194000,11,9,9
__import__.product_5194001,11,9,9
__import__.product_5194003,23.6,28.8,10
__import__.product_5194007,0,0,0
__import__.product_5194013,39,74.6,11.3
__import__.product_5194103,23.6,28.8,10
__import__.product_5194113,41.6,74.6,11.3
__import__.product_5194203,23.6,28.8,10
__import__.product_5194207,0,0,0
__import__.product_5194213,39,74.6,11.3
__import__.product_5194303,23.6,28.8,10
__import__.product_5194307,0,0,0
__import__.product_5194356,0,0,0
__import__.product_5194403,23.6,28.8,14.4
__import__.product_5194407,0,0,0
__import__.product_5194413,41.6,74.6,11.3
__import__.product_5194503,23.6,28.8,10
__import__.product_5194507,0,0,0
__import__.product_5194513,39,74.6,11.3
__import__.product_5194603,23.6,28.8,10
__import__.product_5194607,0,0,0
__import__.product_5194613,39,74.6,11.3
__import__.product_5194703,23.6,28.8,10
__import__.product_5194707,0,0,0
__import__.product_5194713,39,74.6,11.3
__import__.product_5194803,23.6,28.8,10
__import__.product_5194807,0,0,0
__import__.product_5194813,39,74.6,11.3
__import__.product_5194903,23.6,28.8,10
__import__.product_5194907,0,0,0
__import__.product_5194913,39,74.6,11.3
__import__.product_5195003,23,29,10
__import__.product_5195007,0,0,0
__import__.product_5195013,39,74.6,11.3
__import__.product_5195502,16.5,26.5,12.1
__import__.product_5195730,0,0,0
__import__.product_5195760,0,0,0
__import__.product_5195900,0,0,0
__import__.product_5196000,40,12,20
__import__.product_5196004,40,20,12
__import__.product_5196008,40,12,20
__import__.product_5196012,40,12,20
__import__.product_5196016,40,12,20
__import__.product_5196020,40,12,20
__import__.product_5196023,40,12,20
__import__.product_5196028,40,12,20
__import__.product_5196032,40,12,20
__import__.product_5196036,40,12,20
__import__.product_5196040,40,12,20
__import__.product_5196048,40,12,20
__import__.product_5196052,40,12,20
__import__.product_5196057,40,12,20
__import__.product_5196063,40,12,20
__import__.product_5196068,40,12,20
__import__.product_5196069,0,0,0
__import__.product_5196118,0,0,0
__import__.product_5196119,0,0,0
__import__.product_5196120,0,0,0
__import__.product_5196141,0,0,0
__import__.product_5196151,0,0,0
__import__.product_5196991,11,9,9
__import__.product_5196992,8,7,7
__import__.product_5196993,135,15,50
__import__.product_5196995,26,27,27
__import__.product_5196996,38,39,39
__import__.product_5196997,11,9,9
__import__.product_5196998,8,7,7
__import__.product_5197000,0,0,0
__import__.product_5197001,0,0,0
__import__.product_5197002,0,0,0
__import__.product_5197003,0,0,0
__import__.product_5197004,0,0,0
__import__.product_5197005,0,0,0
__import__.product_5197006,0,0,0
__import__.product_5197007,0,0,0
__import__.product_5197008,0,0,0
__import__.product_5197009,0,0,0
__import__.product_5197010,0,0,0
__import__.product_5197011,0,0,0
__import__.product_5197012,0,0,0
__import__.product_5197013,0,0,0
__import__.product_5197014,0,0,0
__import__.product_5197015,0,0,0
__import__.product_5197016,0,0,0
__import__.product_5197017,0,0,0
__import__.product_5197018,0,0,0
__import__.product_5197019,0,0,0
__import__.product_5197020,0,0,0
__import__.product_5197021,0,0,0
__import__.product_5197022,0,0,0
__import__.product_5197023,0,0,0
__import__.product_5197024,0,0,0
__import__.product_5197025,0,0,0
__import__.product_5197026,0,0,0
__import__.product_5197027,0,0,0
__import__.product_5197028,0,0,0
__import__.product_5197029,0,0,0
__import__.product_5197030,0,0,0
__import__.product_5197032,0,0,0
__import__.product_5197033,0,0,0
__import__.product_5197034,0,0,0
__import__.product_5197035,0,0,0
__import__.product_5197036,0,0,0
__import__.product_5197037,0,0,0
__import__.product_5197038,0,0,0
__import__.product_5197039,0,0,0
__import__.product_5197040,0,0,0
__import__.product_5197041,0,0,0
__import__.product_5197042,0,0,0
__import__.product_5197043,0,0,0
__import__.product_5197044,0,0,0
__import__.product_5197045,0,0,0
__import__.product_5197046,0,0,0
__import__.product_5197047,0,0,0
__import__.product_5197048,0,0,0
__import__.product_5197049,0,0,0
__import__.product_5197050,0,0,0
__import__.product_5197051,0,0,0
__import__.product_5197052,0,0,0
__import__.product_5197053,0,0,0
__import__.product_5197054,0,0,0
__import__.product_5197055,0,0,0
__import__.product_5197056,0,0,0
__import__.product_5197057,0,0,0
__import__.product_5197058,0,0,0
__import__.product_5197059,0,0,0
__import__.product_5197060,0,0,0
__import__.product_5197061,0,0,0
__import__.product_5197062,0,0,0
__import__.product_5197063,0,0,0
__import__.product_5197064,0,0,0
__import__.product_5197065,0,0,0
__import__.product_5197066,0,0,0
__import__.product_5197067,0,0,0
__import__.product_5197068,0,0,0
__import__.product_5197069,0,0,0
__import__.product_5197410,0,0,0
__import__.product_5197470,0,0,0
__import__.product_51985001,0,0,0
__import__.product_5199802,0,0,0
